"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2013-10-10 - Hurricanes 3, Capitals 2","Washington Capitals","Limited ReportFull Report","42.616666666667","55.46","55.51","49.97","45.54","46.88","49.28","32.92","40.82","44.64","2.66","2.91","47.71","2.45","2.82","46.47","25.65","35.69","41.82","6.68","10.47","38.96","5.33","7.24","42.40","1.33","1.49","47.08","24.86","79.42","19.05","25.22","43.03","9.52","17.64","35.06","1.33","1.49","47.26","14.01","91.56","28.14","17.27","61.97","16.8","14.26","54.10","0","0","-","0.00","100.00","8.07","92.87","1.009","18506"
"2013-10-10 - Jets 1, Wild 2","Minnesota Wild","Limited ReportFull Report","40.283333333333","64.45","33.77","65.61","50.71","25.23","66.77","35.87","10.34","77.62","2.81","0","100.00","3.29","1.02","76.24","30.63","9.05","77.19","13","3.08","80.84","5.82","1.57","78.77","2.8","0","100.00","48.17","100.00","17.78","5.9","75.07","11.73","1.53","88.45","0","0","-","0.00","100.00","31.72","20.56","60.68","18.44","7.01","72.45","0","0","-","0.00","100.00","7.84","100.00","1.078","17366"
"2013-10-10 - Maple Leafs 4, Predators 0","Nashville Predators","Limited ReportFull Report","47","49.57","46.79","51.44","38.55","35.72","51.91","31.65","28.7","52.44","0","2.72","0.00","1.48","1.61","47.80","18.31","20.78","46.84","3.43","6.93","33.10","3.45","5.53","38.39","0","2.73","0.00","0.00","50.62","14.74","13.99","51.31","9.42","5.43","63.45","0","0","-","0.00","100.00","26.98","24.44","52.47","16.59","16.39","50.29","0","0","-","0.00","100.00","0.00","90.51","0.905","16671"
"2013-10-10 - Panthers 2, Lightning 7","Tampa Bay Lightning","Limited ReportFull Report","41.683333333333","59.65","34.27","63.51","39.16","27","59.19","28.53","20.06","58.71","5.63","1.45","79.58","1.66","0.9","64.87","30.71","14.14","68.47","10.01","2.92","77.40","7.2","2.89","71.37","1.36","1.47","47.94","18.84","49.01","21.03","10.95","65.76","11.71","4.18","73.68","4.2","0","100.00","35.90","100.00","24.88","19.06","56.63","9.45","10.99","46.22","0","0","-","0.00","100.00","19.75","92.80","1.125","19204"
"2013-10-10 - Rangers 0, Ducks 6","Anaheim Ducks","Limited ReportFull Report","45.416666666667","53.11","52.9","50.10","43.87","39.49","52.63","36.61","34.89","51.20","7.8","0","100.00","2.15","2.32","48.09","27.53","27.42","50.10","10.62","15.35","40.89","9.38","13.85","40.36","5.13","0","100.00","54.77","100.00","17.28","12.02","58.98","12.52","6.2","66.86","2.61","0","100.00","20.89","100.00","23.09","24.06","48.97","13.17","14.7","47.25","0","0","-","0.00","100.00","21.31","100.00","1.213","17179"
"2013-10-10 - Sharks 4, Canucks 1","Vancouver Canucks","Limited ReportFull Report","50.783333333333","31.06","63.31","32.91","19.9","45.7","30.34","17.97","32.5","35.60","1.12","3.79","22.86","0.87","2.1","29.39","12.64","28.74","30.54","3.16","11.76","21.17","2.14","10.47","16.99","0","1.28","0.00","0.00","87.79","9.29","17.29","34.95","5.41","10.18","34.73","1.21","1.23","49.72","22.43","87.93","14.35","28.91","33.17","9.25","10.6","46.60","0","1.25","0.00","0.00","88.26","6.25","88.33","0.946","18910"
"2013-10-11 - Coyotes 2, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","43.05","61.21","71.82","46.01","50.69","52.96","48.90","31.98","39.05","45.02","1.29","1.47","46.65","2.38","2.36","50.19","26.43","34.95","43.06","11.22","6.23","64.30","6.34","4.66","57.68","1.28","0","100.00","20.17","100.00","14.86","28.91","33.95","6.47","13.26","32.79","0","1.47","0.00","0.00","88.94","29.95","33.63","47.11","15.15","19.59","43.62","0","0","-","0.00","100.00","4.03","96.23","1.003","19713"
"2013-10-11 - Devils 2, Flames 3","Calgary Flames","Limited ReportFull Report","49.633333333333","50.58","55.6","47.64","41.4","36.67","53.03","27.81","24.08","53.59","1.14","2.55","30.87","1.63","1.96","45.46","17.19","17.88","49.01","6.72","7.79","46.31","4.57","3.89","54.02","1.14","1.28","47.08","24.88","67.14","10.51","10.1","50.97","5.87","4.97","54.14","0","1.27","0.00","0.00","74.43","23.96","30.21","44.23","12.58","15.23","45.24","0","0","-","0.00","100.00","4.10","89.39","0.935","19289"
"2013-10-11 - Islanders 2, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","48.483333333333","68.38","35.99","65.52","43.68","23.02","65.49","30.09","19.26","60.97","3.56","2.51","58.67","2.7","1.55","63.46","32.89","18.56","63.93","17.93","8.82","67.02","14.56","8.72","62.53","3.56","2.53","58.41","24.42","70.97","14.98","9.61","60.91","3.67","3.72","49.64","0","0","-","0.00","100.00","30.85","14.5","68.03","11.73","6.9","62.96","0","0","-","0.00","100.00","11.83","86.98","0.988","21196"
"2013-10-11 - Kings 2, Hurricanes 1","Carolina Hurricanes","Limited ReportFull Report","47.35","51.6","69.21","42.71","33.12","58.85","36.01","20.94","35.17","37.32","0","0","-","2.21","3.03","42.20","19.29","23.91","44.65","10.66","12.15","46.74","7.19","8.01","47.30","0","0","-","0.00","100.00","8.57","11.8","42.06","4.92","5.21","48.57","0","0","-","0.00","100.00","22.26","37.63","37.17","7.5","19.27","28.01","0","0","-","0.00","100.00","0.00","100.00","1.000","16353"
"2013-10-11 - Penguins 3, Panthers 6","Florida Panthers","Limited ReportFull Report","48.816666666667","47.1","58.74","44.50","36.37","44.96","44.72","26.26","37.84","40.97","4.75","3.73","55.97","1.96","3.42","36.46","23.16","28.09","45.18","9.69","12.43","43.81","7.31","12.28","37.31","1.22","2.48","32.88","16.65","79.77","13.61","15.43","46.87","8.49","12.25","40.93","2.33","1.26","64.95","27.46","89.73","16.88","29.06","36.75","9.18","13.4","40.65","1.31","0","100.00","14.31","100.00","18.07","90.14","1.082","18584"
"2013-10-11 - Stars 4, Jets 1","Winnipeg Jets","Limited ReportFull Report","43.016666666667","53.22","58.58","47.60","42.55","48.68","46.64","30.93","37.35","45.30","0","2.96","0.00","2.59","3.35","43.57","27.29","29.77","47.82","12.68","17.53","41.97","8.03","10.95","42.32","0","1.49","0.00","0.00","86.36","14.3","12.48","53.40","7.49","6.09","55.16","0","0","-","0.00","100.00","21.74","22.22","49.46","15.11","15.78","48.92","0","1.55","0.00","0.00","90.18","0.00","92.06","0.921","15004"
"2013-10-12 - Avalanche 5, Capitals 1","Washington Capitals","Limited ReportFull Report","50.333333333333","63.04","45.88","57.88","46.73","36.06","56.44","40.66","26.46","60.58","1.09","3.83","22.19","2.82","1.88","60.06","35.32","20.04","63.80","16.58","6.76","71.05","14.41","5.35","72.95","1.08","1.3","45.39","7.51","75.64","18.38","13.53","57.61","12.89","7.76","62.41","0","1.24","0.00","0.00","84.04","24.36","22.88","51.57","12.21","12.18","50.06","0","1.26","0.00","0.00","89.69","2.69","85.51","0.882","18506"
"2013-10-12 - Bruins 3, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","46.2","48.53","58.61","45.30","31.34","48.17","39.42","26.41","37.32","41.44","0","2.69","0.00","1.64","2.26","42.01","28.31","25.82","52.30","8.62","12.27","41.25","8.69","7.97","52.18","0","0","-","0.00","100.00","19.71","13.61","59.16","5.06","9.49","34.77","0","1.37","0.00","0.00","85.60","19.88","26.22","43.12","12.48","18.3","40.54","0","1.22","0.00","0.00","93.34","0.00","92.80","0.928","14092"
"2013-10-12 - Canadiens 4, Canucks 1","Vancouver Canucks","Limited ReportFull Report","49.05","55.29","81.06","40.55","41.87","62.22","40.23","31.97","43.25","42.50","1.13","1.28","46.83","2.45","3.17","43.65","26.25","32.56","44.64","10.77","19.07","36.10","8.57","10.94","43.91","1.12","0","100.00","13.11","100.00","15.15","13.81","52.31","4.48","5.3","45.81","0","0","-","0.00","100.00","23.77","48.23","33.02","15.19","27.38","35.69","0","1.37","0.00","0.00","95.01","3.54","97.03","1.006","18910"
"2013-10-12 - Flyers 2, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","42.916666666667","39.32","58.52","40.19","28.66","47.2","37.78","23.16","39.14","37.17","1.38","2.84","32.76","1.26","2.29","35.57","12.57","26.56","32.11","4.1","12.75","24.31","2.73","11.22","19.59","0","1.45","0.00","0.00","87.09","8.59","13.67","38.58","4.18","5.64","42.56","1.32","0","100.00","31.49","100.00","23.56","28.62","45.16","16.71","19.1","46.67","0","1.3","0.00","0.00","93.18","5.97","92.75","0.987","20066"
"2013-10-12 - Islanders 2, Predators 3","Nashville Predators","Limited ReportFull Report","50.133333333333","62.14","34.82","64.09","44.34","20.68","68.20","30.46","15.7","66.00","2.23","2.47","47.45","1.96","1.1","64.13","25.16","9.85","71.87","9.05","2.48","78.52","6.87","1.19","85.28","0","0","-","0.00","100.00","16.19","7.29","68.95","5.82","3.66","61.39","2.28","1.27","64.33","39.23","65.42","27.41","21.41","56.14","15.56","9.49","62.13","0","1.26","0.00","0.00","86.71","7.34","84.23","0.916","17113"
"2013-10-12 - Oilers 5, Maple Leafs 6","Toronto Maple Leafs","Limited ReportFull Report","47.65","54.2","53.34","50.40","32.94","38.7","45.98","19.99","29.13","40.70","3.49","5.32","39.61","1.16","2.51","31.53","13.88","30.94","30.97","5.69","15.02","27.48","4.54","10.77","29.66","1.16","5.33","17.82","25.46","50.48","8.09","16.09","33.46","2.34","7.93","22.76","1.21","0","100.00","51.74","100.00","34.26","22.56","60.30","11.76","10.54","52.72","1.12","0","100.00","9.52","100.00","17.46","81.73","0.992","19379"
"2013-10-12 - Penguins 5, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","43.183333333333","35.56","51.34","40.92","24.67","41.9","37.06","13.68","22.42","37.89","2.62","2.81","48.26","1.06","2.29","31.59","16.31","28.63","36.29","4.07","5.83","41.10","1.31","2.84","31.63","1.31","0","100.00","99.52","100.00","12.4","22.58","35.44","5.47","12.78","29.97","1.32","2.94","30.94","24.08","76.99","16.05","23.18","40.90","6.86","6.91","49.79","0","0","-","0.00","100.00","19.17","87.47","1.066","18939"
"2013-10-12 - Rangers 3, Blues 5","St Louis Blues","Limited ReportFull Report","43.066666666667","70.87","38.42","64.84","53.12","30.61","63.44","40.16","21.49","65.14","2.69","1.41","65.57","2.1","1.74","54.71","24.97","20.75","54.61","6.79","9.7","41.18","6.88","5.48","55.66","2.69","0","100.00","39.14","100.00","18.5","10.92","62.89","9.81","5.58","63.74","0","1.43","0.00","0.00","74.46","42.38","14.3","74.77","23.91","7.69","75.67","0","0","-","0.00","100.00","6.70","93.42","1.001","18130"
"2013-10-12 - Sabres 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","43.066666666667","59.66","50.09","54.36","47.41","38.88","54.94","32.95","32.21","50.58","1.31","1.41","48.19","2.75","2.9","48.70","30.67","30.35","50.26","16.54","15.48","51.65","15.33","13.91","52.42","1.31","0","100.00","8.56","100.00","14.24","14.68","49.25","5.52","8.34","39.82","0","1.43","0.00","0.00","82.92","22.24","13.09","62.95","10.45","8.93","53.94","0","0","-","0.00","100.00","3.99","95.61","0.996","21261"
"2013-10-12 - Senators 2, Sharks 3","San Jose Sharks","Limited ReportFull Report","43.016666666667","72.84","46.92","60.82","57.45","27.07","67.97","40.56","20.09","66.88","2.63","1.41","65.11","3.24","1.05","75.55","37.11","10.17","78.49","15.78","2.88","84.54","10.39","2.85","78.47","2.63","1.41","65.08","25.27","50.61","21.22","7.29","74.44","9.28","4.33","68.19","0","0","-","0.00","100.00","32.45","30.87","51.25","18.14","12.83","58.57","0","0","-","0.00","100.00","6.49","92.98","0.995","17562"
"2013-10-12 - Stars 1, Wild 5","Minnesota Wild","Limited ReportFull Report","49.95","65.84","34.62","65.54","47.72","24.4","66.17","34.74","14.45","70.63","3.52","0","100.00","2.32","0.8","74.41","32.55","10.4","75.78","9.7","3.58","73.05","6.1","2.36","72.09","2.32","0","100.00","38.03","100.00","23.41","6.62","77.95","10.07","0","100.00","0","0","-","0.00","-","25.36","23.29","52.13","18.96","11.39","62.47","1.27","0","100.00","6.72","100.00","10.12","100.00","1.101","18278"
"2013-10-13 - Coyotes 5, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","38.883333333333","48.91","70.46","40.97","36.86","60.22","37.97","23.16","41.8","35.65","2.88","4.82","37.41","1.71","3.96","30.13","22.4","39.48","36.20","8.29","18.15","31.36","7","14.63","32.35","2.87","3.19","47.34","41.02","78.18","13.91","21.54","39.24","7.32","16.11","31.25","0","1.62","0.00","0.00","89.92","23.91","24.6","49.30","8.78","8.03","52.24","0","0","-","0.00","100.00","12.44","88.47","1.009","15384"
"2013-10-13 - Devils 0, Jets 3","Winnipeg Jets","Limited ReportFull Report","43.933333333333","51.76","58.9","46.77","43.05","39.23","52.32","33.37","24.41","57.75","2.63","0","100.00","2.57","2.24","53.46","20.34","23.47","46.43","9.42","6.85","57.91","8.16","4.06","66.78","1.32","0","100.00","16.13","100.00","10.95","16.4","40.03","5.41","11.1","32.78","0","0","-","0.00","100.00","25.33","23.83","51.52","17.03","9.32","64.62","1.29","0","100.00","7.59","100.00","7.89","100.00","1.079","15004"
"2013-10-13 - Kings 3, Panthers 0","Florida Panthers","Limited ReportFull Report","54","28.55","61.89","31.57","24.62","43.26","36.27","17.5","32.15","35.24","0","3.53","0.00","1","2.07","32.47","11.3","27.86","28.86","0","13.54","0.00","0","11","0.00","0","1.19","0.00","-","89.18","11.31","14.43","43.94","8.51","7.06","54.66","0","2.32","0.00","0.00","67.08","16.17","30.19","34.88","8.9","14.23","38.47","0","0","-","0.00","100.00","0.00","89.01","0.890","12810"
"2013-10-13 - Senators 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","46.5","79.46","66.82","54.32","69.82","47.87","59.33","51.97","33.41","60.87","5.04","1.31","79.39","4.21","2.98","58.53","43.83","37.47","53.91","19.53","16.46","54.27","18.49","13.7","57.43","3.74","1.34","73.66","20.21","90.25","24.66","20.75","54.30","11.89","8.83","57.39","1.22","0","100.00","10.22","100.00","33.91","28.57","54.27","21.47","11.07","65.97","0","0","-","0.00","100.00","9.70","96.08","1.058","17177"
"2013-10-14 - Oilers 2, Capitals 4","Washington Capitals","Limited ReportFull Report","47.95","51.58","50.05","50.75","33.29","38.26","46.53","22.12","26.87","45.15","2.39","2.58","48.13","2.14","2.04","51.18","28.91","24.13","54.50","12.26","12","50.54","6.23","9.1","40.63","1.15","1.32","46.44","18.44","85.45","16.79","11.97","58.38","9.1","6.11","59.82","1.18","1.25","48.56","12.95","79.58","18.95","22.91","45.27","6.49","11.62","35.84","0","0","-","0.00","100.00","10.82","90.41","1.012","18506"
"2013-10-14 - Red Wings 3, Bruins 2","Boston Bruins","Limited ReportFull Report","48.283333333333","53.3","52.56","50.34","36.44","46.85","43.75","25.34","32.09","44.13","2.33","3.96","37.02","1.59","1.72","48.00","23.76","22.89","50.94","7.9","5.52","58.87","5.61","5.51","50.47","0","2.66","0.00","0.00","51.69","15.62","17.4","47.31","4.66","10.54","30.66","1.28","1.31","49.42","27.42","87.59","26.43","28.29","48.30","14.98","14.82","50.27","1.11","0","100.00","7.38","100.00","9.19","87.65","0.968","17565"
"2013-10-14 - Wild 2, Sabres 1","Buffalo Sabres","Limited ReportFull Report","44.783333333333","42.3","42.33","49.98","33.04","34.71","48.76","23.53","15.76","59.89","1.24","0","100.00","1.66","1.65","50.23","15.81","20.58","43.46","8.42","8.91","48.58","7.29","4.4","62.37","1.23","0","100.00","16.88","100.00","7.2","11.87","37.75","3.79","4.25","47.14","0","0","-","0.00","100.00","19.46","21.59","47.40","8.66","7.14","54.81","0","0","-","0.00","100.00","5.26","100.00","1.053","18111"
"2013-10-15 - Blackhawks 3, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","48.7","56.81","74.93","43.12","38.09","59.22","39.14","30.74","41.54","42.53","2.31","2.63","46.78","1.84","3.52","34.36","19.47","42.13","31.61","8.62","20.54","29.56","5.39","10.94","33.02","1.14","2.64","30.27","21.22","75.90","10.52","21.95","32.41","5.59","10.61","34.51","0","0","-","0.00","100.00","29.3","29.62","49.73","18.34","20.09","47.72","1.1","0","100.00","5.97","100.00","7.51","93.67","1.012","16263"
"2013-10-15 - Blue Jackets 1, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","47.983333333333","55.29","47.99","53.54","44.37","38.79","53.36","30.59","33.95","47.39","1.18","0","100.00","1.58","1.74","47.56","18.38","21.23","46.40","4.83","6.27","43.52","2.44","6.2","28.28","0","0","-","0.00","100.00","13.72","14.72","48.23","8.63","10.06","46.17","1.19","0","100.00","13.73","100.00","31.52","23.71","57.06","15.93","16.28","49.46","0","0","-","0.00","100.00","3.86","100.00","1.039","20066"
"2013-10-15 - Canadiens 3, Jets 0","Winnipeg Jets","Limited ReportFull Report","44.033333333333","70.64","56.32","55.64","49.66","46.85","51.45","35.82","27.08","56.94","0","2.91","0.00","2.1","3.2","39.61","24.96","30.08","45.35","8.29","10.5","44.12","7.1","7.47","48.71","0","1.44","0.00","0.00","80.70","16.21","19.96","44.82","8.61","10.43","45.22","0","1.42","0.00","0.00","86.42","37.1","21.37","63.45","18.51","9.23","66.73","0","0","-","0.00","100.00","0.00","89.27","0.893","15004"
"2013-10-15 - Canucks 3, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","52.533333333333","48.87","55.51","46.82","35.91","37.52","48.90","21.45","26.21","45.00","2.16","3.52","38.00","1.49","1.75","45.98","18.84","19.81","48.74","4.34","7.16","37.76","3.31","5.88","36.06","2.15","3.52","37.95","64.91","40.15","14.64","12.53","53.87","5.53","3.5","61.26","0","0","-","0.00","100.00","28.58","29.29","49.39","12.8","15.49","45.26","0","0","-","0.00","100.00","10.05","86.58","0.966","19588"
"2013-10-15 - Kings 1, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","43.733333333333","53.53","54.67","49.47","39.33","44.47","46.94","28.96","26.88","51.87","5.37","1.38","79.58","1.77","1.57","52.91","25.36","24","51.38","9.73","5.43","64.17","8.46","2.66","76.05","2.66","0","100.00","31.49","100.00","15.83","18.04","46.75","8.21","10.76","43.28","2.59","1.37","65.45","31.58","87.28","27.3","30.18","47.50","12.31","13.07","48.51","0","0","-","0.00","100.00","18.54","94.87","1.134","16310"
"2013-10-15 - Oilers 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","50.15","49.82","45.72","52.15","34.95","27.44","56.02","27.8","17.85","60.90","2.26","2.42","48.26","1.91","2.32","45.10","17.58","26.71","39.70","7.98","14.62","35.30","8.07","9.71","45.39","1.13","2.42","31.79","13.95","75.11","9.66","12.03","44.53","4.74","4.89","49.22","1.13","0","100.00","23.92","100.00","26.97","12.84","67.75","13.85","3.42","80.18","0","0","-","0.00","100.00","8.12","86.44","0.946","18410"
"2013-10-15 - Panthers 3, Predators 4","Nashville Predators","Limited ReportFull Report","53.9","52.96","47.28","52.83","41.34","37.56","52.39","31.51","23.15","57.65","3.15","3.38","48.24","2.47","1.44","63.15","23.07","17.11","57.42","12.71","4.67","73.12","8.65","3.45","71.49","2.1","1.12","65.08","24.22","67.41","10.42","12.23","46.00","7.84","4.46","63.73","0","1.14","0.00","0.00","74.46","25.97","25.03","50.92","14.9","11.91","55.57","1.05","1.04","50.21","7.07","91.23","10.00","85.39","0.954","15935"
"2013-10-15 - Sabres 4, Islanders 3","New York Islanders","Limited ReportFull Report","46.083333333333","73.7","63.38","53.76","56.67","48.06","54.11","42.74","29.88","58.85","2.46","2.63","48.26","4.63","3.19","59.25","46.67","38.69","54.67","23.53","18.85","55.52","18.88","12.02","61.10","2.45","2.63","48.24","12.98","78.12","23.16","19.75","53.97","12.81","10.61","54.70","0","0","-","0.00","100.00","22.07","19.07","53.64","10.51","6.13","63.16","0","0","-","0.00","100.00","5.75","91.19","0.969","10512"
