"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2018-03-22 - Oilers 6, Senators 2","Ottawa Senators","Limited ReportFull Report","48.216666666667","50.04","66","43.12","38.27","47.49","44.63","31.9","41.91","43.22","1.14","6.65","14.66","1.62","2.5","39.28","22.7","23.47","49.16","8.51","13.74","38.26","5.36","13.67","28.16","1.13","5.34","17.45","21.08","60.92","13.93","10.03","58.14","9.1","1.39","86.72","0","1.29","0.00","0.00","7.14","20.27","35.41","36.41","13.93","23.23","37.49","0","0","-","0.00","100.00","3.58","84.14","0.877","16538"
"2018-03-22 - Panthers 0, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","47.433333333333","58.46","57.22","50.53","44.42","41.27","51.84","36.49","35.23","50.88","2.44","0","100.00","2.63","2.02","56.54","25.72","20.09","56.15","16.42","10.28","61.51","13.99","7.61","64.78","0","0","-","0.00","100.00","9.15","9.77","48.36","6.4","6.28","50.48","2.39","0","100.00","37.34","100.00","26.76","29.1","47.91","13.47","17.5","43.48","0","0","-","0.00","100.00","6.70","100.00","1.067","16919"
"2018-03-22 - Rangers 3, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","49.5","63.3","72.29","46.69","52.81","56.65","48.25","39.34","37.75","51.04","3.54","3.68","49.00","3.62","3.04","54.37","38.27","29.26","56.67","18.98","13.62","58.22","14.44","6.06","70.43","2.4","1.26","65.65","16.61","79.30","19.42","15.53","55.56","11.96","10.97","52.17","1.15","1.28","47.26","9.60","88.31","21.5","38.82","35.65","10.22","17.98","36.24","0","1.13","0.00","0.00","93.72","9.00","90.24","0.992","19584"
"2018-03-23 - Bruins 3, Stars 2","Dallas Stars","Limited ReportFull Report","45.633333333333","60.85","68.85","46.91","37.44","45.07","45.38","33.48","33.53","49.97","1.24","2.72","31.30","2.51","2.65","48.73","30","37.02","44.76","16.98","13.35","55.99","13.2","7.9","62.56","0","1.39","0.00","0.00","82.39","13.08","23.35","35.90","3.87","6.62","36.85","0","1.35","0.00","0.00","79.69","20.54","26.52","43.65","11.09","17.47","38.82","1.24","0","100.00","11.22","100.00","3.71","91.88","0.956","18532"
"2018-03-23 - Canadiens 3, Sabres 0","Buffalo Sabres","Limited ReportFull Report","51.9","51.26","40.1","56.11","43.06","33.53","56.22","31.31","24.74","55.86","0","1.22","0.00","2.21","1.73","56.05","23.28","18.7","55.45","14.46","8.86","62.00","8.25","5.08","61.90","0","1.22","0.00","0.00","75.91","8.64","9.95","46.46","5.52","6.05","47.71","0","0","-","0.00","100.00","24.88","17.64","58.51","16.39","11.26","59.29","0","0","-","0.00","100.00","0.00","95.06","0.951","18594"
"2018-03-23 - Canucks 1, Blues 4","St Louis Blues","Limited ReportFull Report","48.716666666667","56.96","44.88","55.93","37.66","35.17","51.71","28.55","22.41","56.03","3.59","1.25","74.20","2.14","1.32","61.72","27.66","13.29","67.54","7.44","2.44","75.34","7.54","2.4","75.84","2.41","1.28","65.36","31.93","46.86","20.7","10.63","66.07","8.72","4.94","63.82","1.17","0","100.00","13.39","100.00","26.96","28.2","48.87","12.41","12.23","50.37","0","0","-","0.00","100.00","12.59","94.42","1.070","17724"
"2018-03-23 - Devils 4, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","50.5","78.55","48.5","61.83","63.76","40.31","61.26","44.64","29.06","60.57","3.35","1.26","72.74","3.92","2.58","60.38","43.95","25.15","63.61","20.07","15.42","56.55","14.56","11.34","56.21","1.12","1.26","47.08","7.68","88.91","23.75","9.73","70.95","11.64","3.66","76.10","0","0","-","0.00","100.00","29.23","17.48","62.57","16.72","11.56","59.12","2.11","0","100.00","12.60","100.00","7.50","95.68","1.032","18658"
"2018-03-23 - Ducks 2, Jets 3","Winnipeg Jets","Limited ReportFull Report","52.233333333333","90.4","28.05","76.32","62.2","22.63","73.32","43.51","13.66","76.10","2.14","1.16","64.87","3.59","0.87","80.45","42.75","8.13","84.03","21.19","3.53","85.73","12.24","2.35","83.90","0","0","-","0.00","100.00","21.64","4.55","82.62","11.26","2.3","83.01","2.19","1.22","64.33","19.48","47.25","37.51","16.62","69.30","18.85","7.84","70.63","0","0","-","0.00","100.00","4.93","91.50","0.964","15321"
"2018-03-24 - Blackhawks 3, Islanders 1","New York Islanders","Limited ReportFull Report","52.333333333333","37.55","54.73","40.69","24.7","32.19","43.42","21.91","25.81","45.91","1.09","1.23","46.92","1.44","1.98","42.10","16.44","32.37","33.69","9.27","7.54","55.15","9.32","7.5","55.41","1.07","1.24","46.20","11.44","83.45","6.94","25","21.72","3.1","10.93","22.12","0","0","-","0.00","100.00","19.43","15.94","54.93","8.31","7.45","52.75","0","0","-","0.00","100.00","4.98","95.22","1.002","13091"
"2018-03-24 - Blues 2, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","48.3","58.57","55.5","51.34","41.49","42.54","49.37","31.65","32.65","49.22","1.18","2.65","30.84","2.37","2.05","53.58","25.61","17.86","58.91","8.77","11.07","44.21","6.61","6.84","49.13","0","2.66","0.00","0.00","61.14","16.49","6.99","70.24","9.25","4.03","69.67","0","0","-","0.00","100.00","29.97","33.25","47.40","15.68","20.71","43.08","1.1","0","100.00","7.00","100.00","3.73","91.89","0.956","19080"
"2018-03-24 - Capitals 6, Canadiens 4","Montreal Canadiens","Limited ReportFull Report","50.516666666667","37.65","57.89","39.41","26.99","41.26","39.55","17.56","33.08","34.67","3.3","5.06","39.44","1.33","1.99","40.04","15.97","26.61","37.50","5.28","10.74","32.97","4.34","9.33","31.75","2.2","2.56","46.21","50.62","72.59","10.57","16.08","39.65","2.31","7.71","23.04","0","2.48","0.00","0.00","67.76","16.46","28.47","36.63","8.56","16.33","34.39","1.05","0","100.00","12.24","100.00","18.79","84.69","1.035","21302"
"2018-03-24 - Coyotes 2, Panthers 4","Florida Panthers","Limited ReportFull Report","50.316666666667","73.47","61.94","54.26","57.8","43.69","56.95","39.32","30.6","56.24","3.36","1.26","72.74","2.85","2.37","54.66","34.83","21.96","61.33","13.91","7.78","64.13","11.71","6.38","64.75","2.22","1.26","63.72","18.93","80.21","20.79","14.33","59.19","11.2","8.97","55.55","0","0","-","0.00","100.00","34.49","29.59","53.82","15.11","11.42","56.96","1.05","0","100.00","6.97","100.00","8.55","95.88","1.044","14905"
"2018-03-24 - Flames 1, Sharks 5","San Jose Sharks","Limited ReportFull Report","48.683333333333","65.4","65.31","50.04","47.75","53.76","47.04","31.09","35.16","46.93","4.82","1.25","79.42","3.25","2.73","54.36","31.41","29.15","51.87","14.92","8.68","63.23","10.08","6.05","62.50","2.42","0","100.00","24.06","100.00","16.72","19.99","45.55","4.99","12.17","29.07","2.37","0","100.00","47.55","100.00","26.35","26.91","49.47","16.19","14.47","52.81","0","1.15","0.00","0.00","92.06","15.51","96.44","1.120","17562"
"2018-03-24 - Golden Knights 1, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","50.483333333333","58.9","56.06","51.24","39.24","39.68","49.72","27.24","32.24","45.80","0","1.2","0.00","2.52","1.87","57.36","24.38","23.3","51.14","16","5.06","75.96","12.59","2.51","83.41","0","0","-","0.00","100.00","8.31","18.03","31.55","2.34","9.69","19.45","0","1.26","0.00","0.00","87.02","24.36","29.47","45.26","12.26","19.73","38.32","0","0","-","0.00","100.00","0.00","96.27","0.963","18042"
"2018-03-24 - Hurricanes 5, Senators 2","Ottawa Senators","Limited ReportFull Report","52.433333333333","47.23","57.89","44.93","42.16","36.96","53.28","34.99","24.81","58.51","2.11","4.85","30.28","2.2","1.76","55.56","16.61","22.14","42.86","11.14","6.29","63.91","8.24","6.26","56.84","2.09","2.46","45.89","25.36","60.62","5.37","15.83","25.31","4.34","4.76","47.71","0","1.2","0.00","0.00","74.70","24.16","28.37","45.99","17.69","12.68","58.25","0","1.21","0.00","0.00","90.49","6.02","80.46","0.865","16555"
"2018-03-24 - Kings 2, Oilers 3","Edmonton Oilers","Limited ReportFull Report","52.766666666667","50.13","61.45","44.93","43.58","40.43","51.87","29.39","28.4","50.85","3.32","2.31","59.01","2.83","1.67","62.88","27.39","31.51","46.51","14.67","4.53","76.41","11.4","3.34","77.32","3.32","1.18","73.83","29.14","64.78","12.86","26.42","32.74","6.8","12.44","35.35","0","1.16","0.00","0.00","90.65","19.47","26.63","42.23","9.86","11.59","45.97","0","0","-","0.00","100.00","11.30","91.88","1.032","18347"
"2018-03-24 - Lightning 1, Devils 2","New Jersey Devils","Limited ReportFull Report","51.05","51.91","62.91","45.21","45.33","47.36","48.90","34.62","34.75","49.90","2.27","0","100.00","2.02","2.48","44.87","16.29","24.61","39.83","8.07","10.65","43.13","8.17","5.88","58.16","1.11","0","100.00","13.54","100.00","8.28","13.79","37.52","6.97","9.36","42.69","1.11","0","100.00","15.87","100.00","31.69","37.8","45.60","17.21","19.55","46.81","0","0","-","0.00","100.00","6.56","100.00","1.066","16514"
"2018-03-24 - Predators 1, Wild 4","Minnesota Wild","Limited ReportFull Report","45.333333333333","45.75","57.86","44.16","33.76","39.6","46.02","28.55","25.43","52.89","3.78","1.4","73.00","1.97","2.47","44.31","20.35","24.85","45.03","7.45","12.71","36.96","7.52","8.5","46.94","3.77","1.4","72.91","50.14","83.52","13","12.17","51.66","9.06","2.65","77.34","0","0","-","0.00","100.00","21.09","29.62","41.59","10.72","14.17","43.06","0","0","-","0.00","100.00","13.24","94.50","1.077","19303"
"2018-03-24 - Red Wings 3, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","49.033333333333","53.25","72.67","42.29","39.17","60.45","39.32","23.85","46.48","33.92","4.57","3.82","54.45","2.22","3.67","37.66","34.83","34.53","50.21","11.32","18.2","38.36","6.8","15.61","30.34","3.43","2.53","57.52","50.40","83.79","23.51","16.34","58.99","11.85","8.75","57.54","1.18","0","100.00","9.92","100.00","16.85","26.09","39.24","5.05","13.53","27.17","0","1.29","0.00","0.00","90.47","19.16","91.77","1.109","19154"
"2018-03-24 - Sabres 1, Rangers 5","New York Rangers","Limited ReportFull Report","51.05","54.23","62.38","46.50","42.6","55.41","43.47","25.62","39.97","39.06","3.43","0","100.00","2.56","3.43","42.76","28.54","30.27","48.53","11.53","15.46","42.71","9.33","9.43","49.75","2.27","0","100.00","24.33","100.00","17.28","14.76","53.94","8.48","10.43","44.83","1.15","0","100.00","13.55","100.00","23.45","24.42","48.99","7.56","16.73","31.12","0","0","-","0.00","100.00","13.39","100.00","1.134","18006"
"2018-03-25 - Bruins 2, Wild 1","Minnesota Wild","Limited ReportFull Report","52","41.75","61.33","40.50","34.19","46.49","42.38","20.41","29.14","41.20","1.07","1.22","46.65","1.53","1.82","45.59","15.95","22.17","41.84","7.25","7.55","48.97","6.21","6.22","49.95","1.06","0","100.00","17.07","100.00","8.62","14.61","37.11","5.46","7.22","43.04","0","1.21","0.00","0.00","83.19","22.58","31.79","41.53","8.7","14.44","37.59","0","0","-","0.00","100.00","5.22","95.82","1.010","19183"
"2018-03-25 - Canucks 4, Stars 1","Dallas Stars","Limited ReportFull Report","41.633333333333","64.54","40.69","61.34","52.9","33.2","61.44","31.38","22.5","58.24","0","1.55","0.00","2.6","1.25","67.56","29.65","18.21","61.94","11.81","1.54","88.49","6.62","0","100.00","0","0","-","0.00","-","17.85","16.52","51.93","5.6","7.41","43.03","0","0","-","0.00","100.00","33.35","13.65","70.96","19.07","10.48","64.53","0","1.6","0.00","0.00","84.72","0.00","93.11","0.931","18112"
"2018-03-25 - Ducks 5, Oilers 4","Edmonton Oilers","Limited ReportFull Report","49.15","57.7","75.77","43.23","48.82","55.22","46.92","34.14","41.63","45.06","3.51","3.71","48.63","3.01","3.99","43.05","27.21","41.58","39.56","10.35","25.61","28.78","8.08","17.61","31.46","1.15","2.5","31.52","14.22","85.82","16.99","16.07","51.39","8.39","7.5","52.80","1.16","0","100.00","13.79","100.00","25.24","28.8","46.71","17.85","15.32","53.82","1.3","1.15","53.09","7.26","92.52","10.28","91.09","1.014","18347"
"2018-03-25 - Flyers 4, Penguins 5","Pittsburgh Penguins","Limited ReportFull Report","49.8","50.94","54.37","48.37","40.86","44.96","47.61","30.18","39.9","43.06","2.25","2.55","46.91","2.61","2.07","55.76","29.21","22.5","56.49","9.19","7.68","54.48","6.92","6.27","52.47","1.11","0","100.00","15.98","100.00","20.17","14.77","57.73","11.87","9.95","54.41","1.14","1.27","47.40","9.62","87.26","18.61","27.39","40.46","11.24","18.66","37.59","0","1.27","0.00","0.00","93.20","7.46","93.62","1.011","18655"
"2018-03-25 - Predators 4, Jets 5","Winnipeg Jets","Limited ReportFull Report","41.4","82.28","54.34","60.23","66.69","44.88","59.77","42.79","35.25","54.83","1.34","3.09","30.22","4.3","2.43","63.95","42.5","24.89","63.07","18.17","12.65","58.96","12.99","10.95","54.27","1.33","1.53","46.44","10.24","85.99","24.1","12.36","66.10","12.42","9.07","57.80","0","0","-","0.00","100.00","34.58","24.9","58.14","14.36","13.8","50.99","0","1.61","0.00","0.00","88.34","3.13","91.23","0.944","15321"
"2018-03-26 - Avalanche 1, Golden Knights 4","Vegas Golden Knights","Limited ReportFull Report","46.866666666667","61.54","52.03","54.19","36.95","43.54","45.90","26.52","30.77","46.29","1.27","1.29","49.43","2.17","2.15","50.23","23.15","22.13","51.12","7.73","9.21","45.65","6.52","7.83","45.43","0","1.29","0.00","0.00","83.49","15.57","12.81","54.87","11.46","6.52","63.74","1.21","0","100.00","10.52","100.00","28.41","26.69","51.55","6.85","12.75","34.95","0","0","-","0.00","100.00","4.77","95.79","1.006","18326"
"2018-03-26 - Capitals 4, Rangers 2","New York Rangers","Limited ReportFull Report","44.95","56.14","55.98","50.07","42.85","44.23","49.20","28.2","36.63","43.50","2.45","2.85","46.24","3.41","2.8","54.93","32.69","35.28","48.09","23.3","12.42","65.23","16.46","6.23","72.54","2.42","1.44","62.66","14.72","76.82","8.93","23.2","27.79","4.76","16.26","22.66","0","0","-","0.00","100.00","14.29","15.46","48.03","6.57","10.86","37.67","0","1.41","0.00","0.00","87.05","8.68","92.23","1.009","18006"
"2018-03-26 - Coyotes 4, Lightning 1","Tampa Bay Lightning","Limited ReportFull Report","48.766666666667","40.06","56.95","41.30","31.49","42.29","42.68","19.37","35.34","35.41","0","2.59","0.00","1.46","2.36","38.23","21.19","28.13","42.96","7.64","10.71","41.63","5.58","9.34","37.39","0","0","-","0.00","100.00","13.36","17.61","43.14","4.56","10.58","30.12","0","1.2","0.00","0.00","88.69","17.8","25.97","40.67","9.21","15.31","37.56","0","1.3","0.00","0.00","91.53","0.00","92.67","0.927","19092"
"2018-03-26 - Flames 0, Kings 3","Los Angeles Kings","Limited ReportFull Report","48.05","47.56","48.06","49.73","33.1","39.67","45.48","20.47","24.13","45.90","0","0","-","1.34","1.6","45.70","17.23","19.44","46.98","4.86","3.68","56.94","0","1.22","0.00","0","0","-","-","100.00","12.54","15.31","45.02","6.18","8.68","41.58","0","0","-","0.00","100.00","22.36","23.88","48.35","12.38","11.79","51.24","0","0","-","0.00","100.00","0.00","100.00","1.000","18230"
"2018-03-26 - Panthers 3, Islanders 0","New York Islanders","Limited ReportFull Report","41.8","50.83","81.92","38.29","34.2","61.62","35.69","26.88","42.51","38.74","0","3.02","0.00","2.11","3.9","35.05","33.93","41.17","45.18","15.06","19.06","44.13","12.55","17.47","41.81","0","1.54","0.00","0.00","91.20","18.46","22.39","45.19","7.74","7.54","50.65","0","0","-","0.00","100.00","16.11","34.16","32.05","6.5","14.72","30.62","0","1.51","0.00","0.00","89.72","0.00","92.89","0.929","10951"
"2018-03-26 - Red Wings 2, Canadiens 4","Montreal Canadiens","Limited ReportFull Report","49.083333333333","58.75","51.35","53.36","37.99","38.11","49.92","28.23","26.79","51.31","2.36","2.53","48.27","1.67","1.85","47.41","23.03","21.69","51.50","10.04","11.87","45.84","7.81","6.56","54.33","1.21","2.56","32.10","15.50","60.99","12.96","9.78","56.98","7.05","7.4","48.80","1.16","0","100.00","16.44","100.00","32.19","24.93","56.36","12.14","11.48","51.41","0","0","-","0.00","100.00","8.37","90.55","0.989","21302"
"2018-03-26 - Sabres 3, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","56.633333333333","72.1","46","61.05","54.87","36.94","59.77","33.64","30.03","52.83","0.98","3.31","22.82","3.36","2.4","58.31","45.79","27.16","62.77","9.46","10.24","48.02","7.58","9.05","45.57","0.97","1.12","46.44","12.83","87.61","36.03","17.08","67.84","15.14","11.02","57.88","0","2.24","0.00","0.00","79.71","25.2","12.46","66.91","10.75","8.07","57.11","0","0","-","0.00","100.00","2.91","88.98","0.919","19108"
"2018-03-26 - Senators 1, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","51.683333333333","66.2","37.76","63.68","48.7","26.91","64.41","33.01","18.1","64.59","3.34","1.17","73.98","2.32","1.03","69.31","27.69","14.13","66.21","4.5","4.79","48.48","3.37","2.37","58.65","2.24","1.17","65.66","66.58","50.61","23.66","9.22","71.96","11.56","3.49","76.81","0","0","-","0.00","100.00","34.18","20.4","62.62","18.37","9.67","65.50","1.1","0","100.00","5.98","100.00","10.11","93.51","1.036","10817"
"2018-03-26 - Sharks 4, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","49.966666666667","56.91","78.93","41.89","37.76","50.84","42.61","27.06","36.2","42.78","3.35","3.75","47.18","1.84","2.99","38.12","26.65","41.18","39.28","5.62","20.15","21.82","4.47","16.15","21.69","1.1","3.76","22.69","24.65","76.75","21.19","21.07","50.15","8.15","4.88","62.57","1.15","0","100.00","14.15","100.00","22.6","34.68","39.45","12.06","14.07","46.17","1.14","0","100.00","9.42","100.00","12.38","89.64","1.020","21712"
"2018-03-27 - Blue Jackets 7, Oilers 3","Edmonton Oilers","Limited ReportFull Report","48.366666666667","41.75","65.52","38.92","31.84","44.24","41.85","23.12","28.24","45.02","1.17","9.05","11.45","1.09","2.83","27.89","17.82","33.8","34.53","3.26","14.53","18.32","2.25","9","20.01","1.17","5.16","18.45","51.89","42.63","14.5","19.23","42.99","8.04","11.82","40.49","0","1.29","0.00","0.00","89.09","19.4","23.26","45.48","11.85","5.02","70.24","0","1.38","0.00","0.00","72.41","5.06","67.95","0.730","18347"
"2018-03-27 - Bruins 4, Jets 5","Winnipeg Jets","Limited ReportFull Report","49.133333333333","50.46","50.39","50.03","37.57","35.54","51.39","29.98","22.48","57.14","3.51","1.24","73.98","2.39","1.78","57.37","23.08","13.53","63.05","10.69","8.63","55.33","8.34","3.61","69.78","2.3","1.23","65.08","27.58","65.84","12.54","4.91","71.86","4.84","0","100.00","0","0","-","0.00","-","20.56","33.33","38.15","15.97","18.18","46.75","1.3","0","100.00","8.12","100.00","11.72","94.51","1.062","15321"
"2018-03-27 - Ducks 1, Canucks 4","Vancouver Canucks","Limited ReportFull Report","52.783333333333","53.13","43.01","55.26","43.34","27.61","61.09","29.77","24.26","55.09","3.27","1.15","73.98","2.28","1.36","62.57","21.21","26.25","44.70","8.86","1.14","88.60","6.74","1.13","85.67","2.2","1.15","65.66","32.59","-1.90","12.47","24.58","33.66","7.82","17.06","31.42","0","0","-","0.00","100.00","26.92","14.38","65.19","13.01","6.44","66.89","1.08","0","100.00","8.27","100.00","10.98","95.26","1.062","18405"
