"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2014-01-20 - Flyers 3, Islanders 4","Philadelphia Flyers","Limited ReportFull Report","42.683333333333","41.48","65.39","38.81","29.67","46.81","38.80","22.04","38.09","36.65","3","1.34","69.16","2.7","2.91","48.07","29.95","37.18","44.62","18.19","16.53","52.38","14.98","12.83","53.87","3.01","1.31","69.73","20.08","89.82","11.99","20.25","37.18","4.46","6.67","40.06","0","0","-","0.00","100.00","10.31","25.72","28.62","2.85","16.95","14.40","0","0","-","0.00","100.00","13.60","96.49","1.101","16048"
"2014-01-20 - Kings 2, Bruins 3","Los Angeles Kings","Limited ReportFull Report","45.983333333333","46.58","48.03","49.24","31.86","35.72","47.15","20.47","25.08","44.94","1.32","1.23","51.81","2.04","1.62","55.76","23.64","19.36","54.99","12","7.56","61.35","10.59","7.65","58.06","0","1.23","0.00","0.00","83.94","11.55","11.94","49.18","7.85","5.2","60.13","1.33","0","100.00","17.01","100.00","19.83","25.64","43.61","2.45","10.77","18.57","0","0","-","0.00","100.00","6.47","95.09","1.016","17565"
"2014-01-20 - Maple Leafs 4, Coyotes 2","Toronto Maple Leafs","Limited ReportFull Report","43.2","55.78","64.61","46.33","44.22","51.91","46.00","36.58","33.62","52.11","2.92","0","100.00","2.02","2.44","45.39","23.17","25.46","47.65","9.12","12.11","42.97","7.61","6.28","54.79","1.49","0","100.00","19.55","100.00","14.31","13.05","52.31","7.58","7.62","49.89","1.46","0","100.00","19.27","100.00","31","36.79","45.73","21.53","18.09","54.34","0","0","-","0.00","100.00","7.99","100.00","1.080","14476"
"2014-01-20 - Panthers 5, Penguins 1","Florida Panthers","Limited ReportFull Report","42.516666666667","67.13","49.34","57.64","49.78","37.39","57.11","32.73","29.84","52.31","6.01","0","100.00","3.87","2.86","57.48","40.56","37.22","52.15","22.19","16.42","57.48","14.32","11.54","55.37","4.55","0","100.00","31.77","100.00","18.62","20.56","47.53","10.6","11.93","47.05","1.47","0","100.00","13.85","100.00","20.46","6.35","76.31","7.92","3.93","66.85","0","0","-","0.00","100.00","18.35","100.00","1.184","18660"
"2014-01-20 - Stars 1, Predators 4","Dallas Stars","Limited ReportFull Report","52.35","64.75","42.02","60.64","51.89","27.81","65.10","36.18","21.88","62.31","0","4.4","0.00","2.64","1.81","59.33","21.54","20.28","51.51","5.9","8.81","40.13","4.71","6.54","41.90","0","3.29","0.00","0.00","49.64","15.35","11.58","56.99","7.75","3.4","69.53","0","1.09","0.00","0.00","68.03","36.58","12.96","73.84","23.03","8.59","72.84","0","0","-","0.00","100.00","0.00","79.88","0.799","16190"
"2014-01-21 - Blues 1, Devils 7","St Louis Blues","Limited ReportFull Report","48.2","36.38","36.74","49.76","27.19","31.95","45.97","23.92","23.85","50.07","1.26","4.88","20.57","1.52","2.65","36.47","18.94","23.36","44.77","7.4","11.36","39.43","7.29","10.21","41.66","1.29","2.46","34.35","17.69","75.86","11.23","12.2","47.93","4.72","7.76","37.83","0","0","-","0.00","100.00","16.05","10.88","59.60","11.54","4.05","74.04","0","1.18","0.00","0.00","70.89","5.28","79.56","0.848","11432"
"2014-01-21 - Canucks 2, Oilers 1","Vancouver Canucks","Limited ReportFull Report","42.783333333333","72.24","47.84","60.16","52.7","34.89","60.16","30.72","26.43","53.76","2.99","1.33","69.16","2.52","2.11","54.38","32.47","23.65","57.86","12.39","9.75","55.96","7.58","6.09","55.47","1.48","1.3","53.25","19.58","78.60","20.44","13.71","59.84","6.05","7.76","43.78","1.46","0","100.00","24.10","100.00","31.44","17.22","64.61","14.18","12.51","53.12","0","0","-","0.00","100.00","9.74","94.95","1.047","16839"
"2014-01-21 - Islanders 5, Rangers 3","New York Islanders","Limited ReportFull Report","43.716666666667","64.2","59.03","52.10","53.97","50.73","51.54","40.31","34.23","54.08","4.17","2.65","61.14","3.38","2.2","60.51","31.8","29.4","51.96","13.88","9.43","59.54","10.99","8.16","57.39","2.81","2.65","51.44","25.56","67.51","17.83","20.18","46.91","9.73","13.32","42.20","1.4","0","100.00","14.44","100.00","27.77","26.48","51.20","19.45","12.83","60.25","0","0","-","0.00","100.00","10.35","92.25","1.026","18006"
"2014-01-21 - Jets 3, Ducks 2","Winnipeg Jets","Limited ReportFull Report","49.3","49.18","81.62","37.60","44.83","50.15","47.20","25.02","37.01","40.33","2.52","1.16","68.49","2.58","3.63","41.53","26.45","46.43","36.30","13.39","24.04","35.78","9.34","17.57","34.70","1.29","1.13","53.25","13.80","93.56","13.26","21.97","37.64","7.75","9.15","45.85","1.29","0","100.00","16.61","100.00","22.62","29.97","43.01","8.12","8.8","48.00","0","0","-","0.00","100.00","10.06","96.87","1.069","15046"
"2014-01-21 - Kings 3, Blue Jackets 5","Los Angeles Kings","Limited ReportFull Report","47.8","48.01","46.02","51.06","31.28","37.3","45.61","25.05","27.48","47.68","2.6","4.85","34.88","1.44","1.68","46.09","26.84","18.5","59.20","6.41","7.21","47.07","6.34","6.12","50.89","2.6","2.39","52.05","40.98","60.88","20.18","11.4","63.90","12.92","8.74","59.67","0","1.18","0.00","0.00","86.47","10.49","25.81","28.89","4.43","11.1","28.50","0","1.19","0.00","0.00","89.30","10.36","82.36","0.927","13286"
"2014-01-21 - Maple Leafs 5, Avalanche 2","Toronto Maple Leafs","Limited ReportFull Report","46.566666666667","56.69","59.78","48.67","42.4","47.15","47.35","34.97","36.16","49.16","4.11","2.36","63.48","2.39","2.16","52.56","26.31","24.49","51.79","11.72","11.19","51.16","10.27","7.79","56.84","2.77","1.17","70.32","26.99","84.99","14.86","12.96","53.41","9.9","11.49","46.28","0","1.24","0.00","0.00","89.23","22.57","30.27","42.71","13.5","16.92","44.38","1.44","0","100.00","10.65","100.00","11.75","93.46","1.052","14877"
"2014-01-21 - Panthers 4, Sabres 3","Florida Panthers","Limited ReportFull Report","45.116666666667","60.74","45.25","57.31","44.64","40.78","52.26","27.7","29.7","48.26","5.53","1.25","81.50","2.13","2.07","50.76","26.64","27","49.66","9.96","10.87","47.83","6.94","8.42","45.18","1.34","0","100.00","19.36","100.00","16.68","15.99","51.05","5.43","9.98","35.22","1.41","1.26","52.74","25.93","87.37","24.69","15.94","60.77","12.85","11.21","53.39","2.88","0","100.00","22.41","100.00","19.95","95.77","1.157","17583"
"2014-01-21 - Senators 2, Capitals 0","Ottawa Senators","Limited ReportFull Report","41.916666666667","67","45.26","59.68","51.72","37.4","58.03","30.07","30.76","49.43","1.51","0","100.00","3.39","2.25","60.14","38.07","26.53","58.94","13.89","10.39","57.22","9.05","10.47","46.38","0","0","-","0.00","100.00","24.22","16.06","60.13","10.43","6.79","60.56","1.51","0","100.00","14.44","100.00","26.24","18.66","58.45","10.8","13.27","44.87","0","0","-","0.00","100.00","5.03","100.00","1.050","18506"
"2014-01-21 - Wild 0, Stars 4","Minnesota Wild","Limited ReportFull Report","40.2","46.01","67.57","40.51","33.14","48.29","40.70","19.16","34.14","35.95","0","1.41","0.00","1.86","2.28","44.93","20.08","26.9","42.74","7.43","8.93","45.40","2.87","6.07","32.12","0","0","-","0.00","100.00","12.33","18.2","40.38","2.86","7.41","27.82","0","1.41","0.00","0.00","80.91","25.09","32.16","43.82","12.77","17.94","41.58","0","0","-","0.00","100.00","0.00","95.88","0.959","11191"
"2014-01-22 - Blackhawks 4, Red Wings 5","Chicago Blackhawks","Limited ReportFull Report","47.516666666667","49.87","53.13","48.42","39.52","42.18","48.37","31.49","28.88","52.16","3.97","4.73","45.66","1.97","2.55","43.59","18.69","27.44","40.51","10.89","16.4","39.90","9.47","11.7","44.72","2.7","3.52","43.43","28.55","69.91","7.9","10.91","42.01","3.92","6.06","39.28","1.34","1.21","52.41","34.10","79.97","27.35","16.78","61.98","16.86","7.08","70.43","0","0","-","0.00","100.00","12.61","83.64","0.962","20066"
"2014-01-22 - Canadiens 1, Penguins 5","Montreal Canadiens","Limited ReportFull Report","45.266666666667","48.71","54.08","47.39","35.86","42.3","45.88","20.9","33.67","38.30","1.34","3.88","25.73","1.26","2.74","31.51","17.73","25.79","40.73","2.59","11.99","17.77","2.55","9.38","21.40","1.37","2.54","35.05","53.79","72.87","14.65","13.88","51.35","6.22","8.14","43.34","0","1.25","0.00","0.00","84.66","26.66","24.53","52.08","11.78","14.75","44.42","0","0","-","0.00","100.00","6.43","88.47","0.949","18617"
"2014-01-22 - Coyotes 2, Flames 3","Phoenix Coyotes","Limited ReportFull Report","50.516666666667","60.61","42.8","58.61","39.85","33.94","54.00","30.69","27.98","52.31","1.2","3.47","25.78","1.77","2.08","45.95","21.09","25.91","44.87","9.46","9.25","50.56","7","8.16","46.18","0","1.12","0.00","0.00","86.30","11.48","16.87","40.49","5.92","13","31.29","1.22","2.24","35.19","20.53","82.79","35.53","13.69","72.18","17.32","5.18","76.97","0","0","-","0.00","100.00","3.93","87.60","0.915","19289"
"2014-01-22 - Hurricanes 3, Flyers 2","Carolina Hurricanes","Limited ReportFull Report","50.116666666667","67.34","42.73","61.18","49.39","34.2","59.09","35.39","21.22","62.51","3.82","1.14","77.03","3.14","1.38","69.46","24.26","13","65.10","8.99","2.18","80.51","7.64","2.19","77.69","2.56","0","100.00","33.53","100.00","15.36","10.67","59.00","11.24","7.85","58.87","0","1.23","0.00","0.00","84.33","38.09","24.4","60.96","16.62","11.28","59.56","1.26","0","100.00","7.59","100.00","10.79","94.63","1.054","19592"
"2014-01-23 - Blackhawks 1, Wild 2","Chicago Blackhawks","Limited ReportFull Report","49.666666666667","58.02","37.5","60.74","43.22","27.86","60.80","31.88","19.05","62.59","0","2.33","0.00","1.6","1.55","50.74","13.02","20.81","38.48","4.78","7.04","40.44","3.53","3.6","49.52","0","1.14","0.00","0.00","68.41","8.08","14.1","36.44","7.13","6.13","53.78","0","1.14","0.00","0.00","81.43","36.1","13.3","73.08","19.29","8.14","70.32","0","0","-","0.00","100.00","0.00","87.75","0.877","19226"
"2014-01-23 - Blues 2, Rangers 1","St Louis Blues","Limited ReportFull Report","48.866666666667","60.54","52.85","53.39","39.83","40.64","49.49","27.86","33.98","45.05","1.3","1.13","53.35","2.75","2.45","52.92","40.36","24.52","62.20","12.03","12.12","49.82","8.06","8.85","47.64","1.3","0","100.00","16.13","100.00","28.83","12.11","70.41","11.84","7.98","59.74","0","1.18","0.00","0.00","85.22","16.02","22.83","41.23","6.55","12.46","34.44","0","0","-","0.00","100.00","4.66","96.66","1.013","18006"
"2014-01-23 - Flyers 2, Blue Jackets 5","Philadelphia Flyers","Limited ReportFull Report","37.016666666667","41.21","65.11","38.76","30.6","50.26","37.84","27.52","39.27","41.20","1.64","6.23","20.84","2.16","2.47","46.68","16.47","36.61","31.03","13.35","15.71","45.94","11.65","14.18","45.11","1.64","1.49","52.39","14.05","89.51","3.26","21.03","13.42","1.67","6.53","20.35","0","1.53","0.00","0.00","76.61","12.43","24.57","33.60","12.28","18.54","39.85","0","3.27","0.00","0.00","82.39","5.96","84.14","0.901","15571"
"2014-01-23 - Hurricanes 5, Sabres 3","Carolina Hurricanes","Limited ReportFull Report","48.533333333333","61.07","54.5","52.84","47.49","48.45","49.50","33.85","32.83","50.77","3.81","3.5","52.10","2.43","3.04","44.42","25.07","31.88","44.02","7.67","16.44","31.82","5.13","10.61","32.62","1.25","1.16","51.76","24.32","89.03","17.19","15.41","52.72","8.74","10.75","44.84","1.31","2.34","35.82","14.96","78.21","34.05","18.56","64.72","20.05","11.54","63.47","1.3","0","100.00","6.50","100.00","11.25","89.34","1.006","18468"
"2014-01-23 - Jets 0, Sharks 1","Winnipeg Jets","Limited ReportFull Report","47.233333333333","44.91","75","37.46","32.26","57.33","36.01","19.35","34.97","35.62","0","1.2","0.00","1.32","3.07","30.10","14.38","27.94","33.98","3.9","9.58","28.94","1.34","4.81","21.78","0","1.2","0.00","0.00","75.12","10.36","18.47","35.94","3.92","7.4","34.62","0","0","-","0.00","100.00","28.05","39.45","41.55","13.82","20.62","40.13","0","0","-","0.00","100.00","0.00","96.57","0.966","17562"
"2014-01-23 - Kings 1, Ducks 2","Los Angeles Kings","Limited ReportFull Report","42.65","61.74","33.95","64.52","48.86","28.69","63.01","32.92","20.5","61.63","1.49","1.33","52.82","2.66","1.31","67.05","29.62","17.15","63.33","8.71","6.28","58.10","4.27","6.32","40.33","1.49","1.32","52.92","34.86","79.04","20.99","10.88","65.87","10.4","4.17","71.36","0","0","-","0.00","100.00","29.24","12.39","70.24","15.24","5.56","73.28","0","0","-","0.00","100.00","4.52","93.52","0.980","17503"
"2014-01-23 - Maple Leafs 1, Stars 7","Toronto Maple Leafs","Limited ReportFull Report","46.466666666667","48.8","58.02","45.69","36.58","44.14","45.32","29.48","26.66","52.51","1.31","5","20.71","1.67","2.46","40.44","21.37","24.78","46.31","3.97","12.87","23.55","3.92","9.16","29.97","1.3","3.76","25.77","33.27","59.01","16.84","11.94","58.52","16.19","5.25","75.53","0","1.22","0.00","0.00","76.67","22.23","29.89","42.65","9.47","12.22","43.66","0","0","-","0.00","100.00","4.43","81.25","0.857","13678"
"2014-01-23 - Penguins 6, Islanders 4","Pittsburgh Penguins","Limited ReportFull Report","50.45","49.32","59.68","45.25","43.96","42.7","50.73","29.26","31.11","48.47","4.95","4.56","52.03","2.67","3.04","46.69","35.64","42.39","45.67","12.79","14.27","47.25","10.35","12.2","45.90","3.75","2.22","62.75","36.20","81.77","23.01","27.6","45.46","11.29","7.72","59.40","1.22","1.22","49.88","10.77","84.16","11.35","16.11","41.33","6.46","9.75","39.85","0","0","-","0.00","100.00","16.90","85.34","1.022","15012"
"2014-01-23 - Predators 2, Canucks 1","Nashville Predators","Limited ReportFull Report","42.166666666667","50.54","61.81","44.99","37.61","43.08","46.61","27.35","34.93","43.92","1.44","1.34","51.74","2.13","2.18","49.43","28.12","29.77","48.58","9.09","12.16","42.78","4.5","9.52","32.10","0","0","-","0.00","100.00","18.92","17.59","51.83","11.66","12.35","48.56","1.51","1.35","52.74","12.91","89.08","18.55","23.36","44.27","11.15","10.34","51.89","0","0","-","0.00","100.00","5.26","96.16","1.014","18910"
"2014-01-23 - Senators 3, Lightning 4","Ottawa Senators","Limited ReportFull Report","53.266666666667","72.07","43.66","62.27","47.95","40.01","54.52","31.36","33.34","48.47","1.14","2.13","34.89","1.96","1.75","52.83","27.45","23.82","53.54","6.99","11.65","37.49","3.49","9.66","26.54","0","2.12","0.00","0.00","78.05","20.19","12.16","62.41","17.09","9.91","63.31","1.19","0","100.00","6.97","100.00","36.26","15.99","69.39","11.01","12.53","46.79","0","0","-","0.00","100.00","3.63","93.62","0.973","18751"
"2014-01-24 - Avalanche 3, Panthers 2","Colorado Avalanche","Limited ReportFull Report","50.333333333333","39.42","53.63","42.36","33.56","48.58","40.86","30.6","32.37","48.59","3.79","1.09","77.62","2.23","2.21","50.25","21.4","28.92","42.53","7.99","10.19","43.95","7.98","8.15","49.46","3.83","1.08","77.96","47.97","86.73","13.63","18.23","42.78","7.88","10.74","42.31","0","0","-","0.00","100.00","16.31","22.35","42.19","14.91","11.3","56.89","0","0","-","0.00","100.00","12.39","96.62","1.090","17274"
"2014-01-24 - Canadiens 1, Red Wings 4","Montreal Canadiens","Limited ReportFull Report","42.383333333333","55.14","51.58","51.67","44.86","43.6","50.71","34.08","30.61","52.68","0","4.19","0.00","1.62","2.08","43.72","21.13","21.33","49.77","5.71","9.75","36.93","4.25","6.96","37.91","0","0","-","0.00","100.00","15.16","11.73","56.38","12.81","9.93","56.34","0","4.05","0.00","0.00","59.20","26.48","23.77","52.69","15.38","13.78","52.75","0","0","-","0.00","100.00","0.00","86.30","0.863","20066"
"2014-01-24 - Capitals 1, Devils 2","Washington Capitals","Limited ReportFull Report","43.683333333333","39.93","41.07","49.29","32.88","36.17","47.61","23.38","27.49","45.96","1.39","1.3","51.81","2.24","2.32","49.08","21.59","22.27","49.23","13.62","17.94","43.15","13.43","13.99","48.97","1.42","0","100.00","10.59","100.00","8.06","4.13","66.13","4.13","2.74","60.08","0","1.3","0.00","0.00","52.53","14.1","17.99","43.94","6.11","10.73","36.28","0","0","-","0.00","100.00","5.96","95.29","1.012","15742"
"2014-01-24 - Coyotes 4, Oilers 3","Phoenix Coyotes","Limited ReportFull Report","46.166666666667","67.92","56.36","54.65","47.13","45.93","50.65","32.53","35.9","47.54","4.14","3.62","53.37","1.81","3.65","33.10","21.88","35.04","38.44","6.04","15.54","28.01","6.07","13.38","31.19","1.42","3.57","28.47","23.40","73.35","15.99","19.08","45.60","5.4","10.77","33.41","1.37","0","100.00","25.30","100.00","35.71","18.52","65.86","15.6","11.53","57.50","1.45","0","100.00","9.30","100.00","12.74","89.92","1.027","16839"
"2014-01-24 - Predators 4, Flames 5","Nashville Predators","Limited ReportFull Report","49.316666666667","55.03","46.37","54.27","44.49","36.65","54.83","29.66","29.03","50.54","5.19","1.12","82.20","2.67","1.99","57.32","28.92","22.01","56.79","14.68","9.74","60.11","11.87","9.79","54.82","5.21","1.12","82.34","43.86","88.59","14.38","12.06","54.37","8.98","9.11","49.64","0","0","-","0.00","100.00","23.55","21.13","52.71","7.67","8.82","46.52","0","0","-","0.00","100.00","17.50","96.13","1.136","19289"
"2014-01-25 - Avalanche 2, Lightning 5","Colorado Avalanche","Limited ReportFull Report","47.916666666667","63.39","61.29","50.84","48","41.11","53.87","30.6","28.29","51.96","2.53","6.13","29.21","2.17","2.31","48.43","30.26","26.37","53.44","6.29","12.32","33.80","3.65","8.73","29.50","1.28","4.83","20.94","35.05","44.61","23.53","14.21","62.36","12.5","6.29","66.54","1.28","0","100.00","10.25","100.00","32.76","31.44","51.03","13.37","13.31","50.11","0","1.33","0.00","0.00","90.01","8.26","78.35","0.866","19204"
"2014-01-25 - Blues 4, Islanders 3","St Louis Blues","Limited ReportFull Report","43.983333333333","56.13","50.31","52.73","47.57","38.62","55.20","33.12","28.96","53.35","1.38","3.92","26.02","2.84","2.64","51.88","30.02","29.64","50.32","17.78","17.17","50.87","12.17","16.08","43.07","1.38","3.92","26.01","11.32","75.64","12.15","12.49","49.31","6.88","5.44","55.83","0","0","-","0.00","100.00","21.82","15.5","58.47","12.77","5.5","69.87","0","0","-","0.00","100.00","4.17","86.45","0.906","15888"
"2014-01-25 - Bruins 6, Flyers 1","Boston Bruins","Limited ReportFull Report","50.7","66.6","41.38","61.68","43.01","26.93","61.50","30.8","21.81","58.55","3.8","0","100.00","1.96","0.88","68.96","22.89","9.25","71.21","5.46","0.97","84.89","5.48","0.96","85.04","1.27","0","100.00","23.11","100.00","17.62","8.19","68.28","10.44","5.38","66.00","1.23","0","100.00","11.79","100.00","29.84","26.24","53.22","13.6","14.21","48.91","1.31","0","100.00","9.66","100.00","12.32","100.00","1.123","19938"
"2014-01-25 - Capitals 5, Canadiens 0","Washington Capitals","Limited ReportFull Report","39.216666666667","69.78","52.85","56.90","47.49","32.07","59.69","40.21","21.08","65.60","6.52","0","100.00","3.18","1.94","62.09","37.2","24.27","60.52","18.88","9.32","66.94","15.21","6.64","69.63","4.93","0","100.00","32.40","100.00","18.57","14.76","55.70","8.32","1.35","86.07","1.59","0","100.00","19.11","100.00","29.35","25.87","53.15","16.89","11.37","59.78","0","0","-","0.00","100.00","16.22","100.00","1.162","21273"
"2014-01-25 - Ducks 3, Kings 0","Anaheim Ducks","Limited ReportFull Report","43.933333333333","42.04","53.04","44.21","39.86","38.48","50.88","25.79","31.55","44.98","2.91","0","100.00","1.85","2.48","42.76","19.86","24.12","45.17","13.79","9.71","58.67","9.14","8.56","51.64","2.92","0","100.00","31.97","100.00","6.25","13.93","30.96","3","8.63","25.78","0","0","-","0.00","100.00","18.69","28.31","39.76","12.38","14.04","46.86","0","0","-","0.00","100.00","11.29","100.00","1.113","54099"
