"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2018-10-23 - Penguins 6, Oilers 5","Pittsburgh Penguins","Limited ReportFull Report","47.9","69.15","61.8","52.81","45.16","55.69","44.78","28.18","43.65","39.23","5.18","3.5","59.71","3.34","4.02","45.36","37.08","33.34","52.66","13.16","19.89","39.82","10.4","15.34","40.40","5.18","2.33","68.99","49.83","84.82","24.02","13.28","64.40","3.83","7.29","34.46","0","1.2","0.00","0.00","83.49","27.03","25.59","51.36","12.81","19.55","39.58","0","0","-","0.00","100.00","18.39","91.99","1.104","18347"
"2018-10-23 - Sharks 5, Predators 4","San Jose Sharks","Limited ReportFull Report","42.633333333333","53.06","47.45","52.79","38.39","33.4","53.47","27.31","26.39","50.86","2.85","5.35","34.74","1.93","1.97","49.45","24.05","18.78","56.15","8.5","10.54","44.63","6.99","9.32","42.86","1.42","3.94","26.51","20.33","57.72","15.41","8.19","65.30","8.56","5.54","60.68","0","0","-","0.00","100.00","22.52","21.36","51.33","10.37","9.97","50.97","1.32","1.49","46.91","12.74","85.01","10.42","79.74","0.902","17159"
"2018-10-24 - Canucks 3, Golden Knights 2","Vancouver Canucks","Limited ReportFull Report","48","50.05","55.33","47.50","34.83","39.68","46.75","24.26","33.77","41.81","2.58","2.33","52.55","1.64","2.16","43.10","23.47","27.14","46.37","10.63","12.93","45.11","7.82","10.72","42.18","1.26","1.18","51.76","16.14","89.02","12.79","14.06","47.62","1.29","5.96","17.74","1.32","1.2","52.27","102.27","79.86","19.19","23.09","45.39","11.29","15.81","41.66","0","0","-","0.00","100.00","10.65","93.09","1.037","18189"
"2018-10-24 - Lightning 1, Avalanche 0","Tampa Bay Lightning","Limited ReportFull Report","44.666666666667","51.55","32.88","61.06","30.68","26.76","53.41","20.89","16.71","55.55","0","0","-","1.53","1.34","53.28","22.61","16.24","58.20","4.36","9.77","30.88","4.33","5","46.38","0","0","-","0.00","100.00","18.06","6.37","73.92","8.29","5.16","61.63","0","0","-","0.00","100.00","22.12","12.66","63.60","8.29","3.86","68.25","0","0","-","0.00","100.00","0.00","100.00","1.000","16753"
"2018-10-24 - Maple Leafs 4, Jets 2","Toronto Maple Leafs","Limited ReportFull Report","50.566666666667","76.35","62.42","55.02","56.83","51.63","52.40","43.55","34.17","56.04","5.05","1.09","82.28","4.23","3.04","58.23","40.14","29.48","57.66","24.72","15.61","61.29","19.34","10.57","64.67","2.54","1.08","70.22","13.13","89.81","15.78","13.55","53.80","3.88","4.48","46.42","0","0","-","0.00","100.00","26.01","27.7","48.43","16.98","16.43","50.83","2.64","0","100.00","15.56","100.00","11.60","96.82","1.084","15321"
"2018-10-24 - Panthers 3, Islanders 2","Florida Panthers","Limited ReportFull Report","45.583333333333","65.48","44.05","59.78","51.8","28.87","64.21","32.7","26.3","55.43","1.33","1.24","51.74","2.15","1.29","62.44","26.45","24.57","51.84","6.73","3.77","64.06","3.97","3.82","51.00","1.33","1.24","51.76","33.45","67.54","19.39","21.1","47.89","8.02","10.33","43.70","0","0","-","0.00","100.00","34.19","17.39","66.28","17.66","12.23","59.07","0","0","-","0.00","100.00","4.07","95.28","0.993","9743"
"2018-10-25 - Blue Jackets 7, Blues 4","Columbus Blue Jackets","Limited ReportFull Report","48.75","58.14","55.23","51.28","45","46.91","48.96","33.53","36.77","47.70","6.53","3.52","64.99","2","2.92","40.72","25.37","30.92","45.08","15.18","16.22","48.34","12.33","13.06","48.56","5.22","2.34","69.10","42.35","82.12","10.28","14.53","41.44","1.23","10.24","10.76","0","0","-","0.00","100.00","28.77","21.09","57.71","17.52","11.93","59.49","1.37","1.09","55.70","7.81","90.88","19.46","90.44","1.099","17068"
"2018-10-25 - Canadiens 3, Sabres 4","Montreal Canadiens","Limited ReportFull Report","49.666666666667","44.1","58.92","42.80","32.22","49.26","39.54","21.89","37.11","37.10","3.83","2.23","63.17","1.3","2.33","35.90","15.68","26.56","37.12","7.97","14.18","35.99","6.65","9.85","40.30","1.28","2.22","36.57","19.22","77.49","7.8","12.12","39.16","3.73","3.42","52.18","2.54","0","100.00","68.18","100.00","24.52","26.77","47.80","9.1","21.26","29.98","0","0","-","0.00","100.00","17.49","93.99","1.115","16112"
"2018-10-25 - Canucks 1, Coyotes 4","Vancouver Canucks","Limited ReportFull Report","45.933333333333","56.16","51.85","52.00","47.25","45.09","51.17","32.83","28.47","53.56","1.32","2.46","34.89","1.87","2.14","46.72","20.2","22.86","46.91","9.58","10.01","48.89","8.1","8.81","47.88","1.32","1.23","51.76","16.30","86.05","10.58","12.92","45.04","5.31","7.68","40.87","0","1.24","0.00","0.00","83.88","33.57","24.62","57.69","19.27","10.61","64.48","0","0","-","0.00","100.00","4.02","91.34","0.954","12955"
"2018-10-25 - Capitals 1, Oilers 4","Washington Capitals","Limited ReportFull Report","48.466666666667","69.4","57.84","54.54","42.42","43.11","49.60","30.04","33.05","47.62","1.26","1.22","50.64","2.09","1.75","54.47","28.5","19.81","59.00","8.76","8.56","50.58","6.14","7.41","45.31","0","0","-","0.00","100.00","19.47","11.4","63.08","4.99","2.47","66.92","0","0","-","0.00","100.00","39.22","32.45","54.73","16.17","22.42","41.91","1.15","1.31","46.74","7.13","94.14","4.18","96.30","1.005","18347"
"2018-10-25 - Ducks 2, Stars 5","Anaheim Ducks","Limited ReportFull Report","47.15","48","70.52","40.50","30.91","47.36","39.49","22.77","40.78","35.83","2.57","3.66","41.29","1.42","3.59","28.38","27.3","48.45","36.04","7.45","20.09","27.06","3.71","14.01","20.95","0","2.4","0.00","0.00","82.89","19.55","28.71","40.51","10.08","17.89","36.04","2.69","1.2","69.20","26.71","93.30","17","13.55","55.64","7.71","6.79","53.16","0","0","-","0.00","100.00","11.31","91.03","1.023","17134"
"2018-10-25 - Flyers 0, Bruins 3","Philadelphia Flyers","Limited ReportFull Report","42.683333333333","52.11","46.28","52.96","39.81","29.19","57.69","26.82","22.22","54.69","0","1.33","0.00","2.03","1.07","65.42","24.63","13.38","64.80","10.27","3.94","72.26","7.3","1.33","84.58","0","0","-","0.00","100.00","14.3","9.5","60.09","10.01","5.46","64.70","0","0","-","0.00","100.00","19.61","25.79","43.19","8.14","14.4","36.11","0","1.33","0.00","0.00","90.76","0.00","94.03","0.940","17565"
"2018-10-25 - Kings 1, Wild 4","Los Angeles Kings","Limited ReportFull Report","41.75","54.72","47.69","53.43","37.16","33.98","52.24","25.55","26.56","49.03","1.46","1.42","50.64","2.14","1.07","66.66","20.52","14.18","59.14","10.63","4.12","72.06","7.48","2.81","72.71","0","0","-","0.00","100.00","9.83","10.2","49.07","2.88","4.3","40.12","0","0","-","0.00","100.00","28.76","27.52","51.09","14.91","20.02","42.68","1.34","1.53","46.74","8.98","92.38","5.71","94.65","1.004","18778"
"2018-10-25 - Penguins 9, Flames 1","Pittsburgh Penguins","Limited ReportFull Report","50.816666666667","65.55","66.59","49.61","49.75","46.22","51.84","40.07","27.27","59.50","8.88","1.08","89.13","2.81","2.07","57.60","31.02","28.27","52.32","13.53","7.07","65.68","12.16","3.85","75.95","3.84","0","100.00","31.62","100.00","17.83","20.86","46.08","13.11","9.41","58.23","2.46","1.13","68.43","18.73","87.95","30.01","30.66","49.46","12.05","12.12","49.86","2.56","0","100.00","21.28","100.00","22.16","96.03","1.182","17834"
"2018-10-25 - Predators 4, Devils 3","Nashville Predators","Limited ReportFull Report","47.6","59.86","55.34","51.97","50.64","41.95","54.69","31.95","36.88","46.42","2.55","2.38","51.74","2.96","2.04","59.20","29.19","24.79","54.08","7.66","9.74","44.03","6.33","9.86","39.10","0","1.19","0.00","0.00","87.96","21.22","15.19","58.28","12.74","8.7","59.42","1.33","0","100.00","10.47","100.00","28.84","23.38","55.23","12.8","13","49.61","1.18","1.19","49.79","9.24","90.83","7.98","93.55","1.015","15164"
"2018-10-25 - Rangers 1, Blackhawks 4","New York Rangers","Limited ReportFull Report","46.516666666667","46.74","66.78","41.17","34.65","45.51","43.23","20.49","32.32","38.80","1.3","3.71","26.02","2.55","2.65","49.04","26.23","34.42","43.24","12.04","15.08","44.40","4","10.09","28.39","1.3","3.71","26.01","32.59","63.26","14.08","19.53","41.90","3.91","10.16","27.82","0","0","-","0.00","100.00","17.34","23.58","42.38","11.07","10.53","51.25","0","0","-","0.00","100.00","6.37","88.52","0.949","21280"
"2018-10-26 - Jets 2, Red Wings 1","Winnipeg Jets","Limited ReportFull Report","44.383333333333","65.6","55.03","54.38","47.84","40.57","54.11","40.85","27.42","59.84","1.43","0","100.00","3.46","1.58","68.57","35.1","22.99","60.42","16.91","3.72","81.97","16.75","3.76","81.68","0","0","-","0.00","100.00","18.21","19.4","48.42","16.66","10.39","61.60","0","0","-","0.00","100.00","20.04","26.64","42.93","6.49","10.79","37.55","1.42","0","100.00","21.97","100.00","3.50","100.00","1.035","19515"
"2018-10-26 - Lightning 3, Golden Knights 2","Tampa Bay Lightning","Limited ReportFull Report","47.083333333333","48.22","63.03","43.35","29.33","42.98","40.56","20.75","28.25","42.35","2.69","1.18","69.58","2.4","2.03","54.19","26.56","32.36","45.08","11.31","10.44","52.00","8.41","5.88","58.86","2.7","0","100.00","32.08","100.00","15.47","21.49","41.85","5.39","9.51","36.16","0","0","-","0.00","100.00","20.04","23.97","45.53","7.15","10.53","40.42","0","1.13","0.00","0.00","89.24","12.97","95.83","1.088","18207"
"2018-10-26 - Senators 3, Avalanche 6","Ottawa Senators","Limited ReportFull Report","50.9","48.36","65.48","42.48","35.33","48.54","42.12","28.02","31.13","47.37","3.78","4.56","45.34","1.21","2.37","33.81","19.05","28.35","40.19","2.57","19.44","11.69","2.55","10.9","18.98","1.28","3.34","27.62","49.92","69.35","16.55","8.6","65.80","7.62","4.48","62.98","2.47","1.11","68.95","32.35","75.21","21.45","33.88","38.77","14.02","14.47","49.21","0","0","-","0.00","100.00","13.50","85.35","0.989","16851"
"2018-10-26 - Sharks 3, Hurricanes 4","San Jose Sharks","Limited ReportFull Report","52.366666666667","47.72","68.53","41.05","36.51","52.03","41.24","23.07","32.05","41.86","1.21","3.24","27.21","2.15","3.14","40.69","22.15","30.17","42.33","8.69","16.54","34.45","6.22","9.35","39.93","1.21","1.06","53.25","19.51","88.62","13.54","13.26","50.51","4.84","8.5","36.29","0","1.1","0.00","0.00","87.05","21.94","34.29","39.02","10.77","14.27","43.01","0","1.01","0.00","0.00","92.91","5.25","89.90","0.951","12311"
"2018-10-27 - Avalanche 2, Wild 3","Colorado Avalanche","Limited ReportFull Report","38.95","68.79","40.79","62.77","46.21","37.48","55.21","27.03","25.54","51.41","1.63","1.42","53.35","2.1","1.43","59.41","26.28","11.97","68.71","9.99","7.31","57.74","6.77","5.83","53.71","0","1.41","0.00","0.00","75.76","16.32","4.64","77.86","4.75","3.07","60.75","0","0","-","0.00","100.00","35.98","25.58","58.44","15.33","15.06","50.45","1.62","0","100.00","10.59","100.00","6.02","94.43","1.004","19093"
"2018-10-27 - Blackhawks 3, Blues 7","Chicago Blackhawks","Limited ReportFull Report","48.716666666667","56.14","52.37","51.74","35.68","44.12","44.71","26.21","34.11","43.45","3.74","4.76","44.01","1.51","2.64","36.40","29.34","25.66","53.35","4.91","10.9","31.04","3.62","9.78","27.01","1.28","2.38","34.91","35.22","75.69","24","14.91","61.67","12.28","6.08","66.90","2.61","2.33","52.82","21.22","61.70","21.91","26.11","45.63","8.16","18.59","30.50","0","0","-","0.00","100.00","14.27","86.05","1.003","17201"
"2018-10-27 - Canadiens 3, Bruins 0","Montreal Canadiens","Limited ReportFull Report","44.55","48.4","47.97","50.22","37.38","38.04","49.56","28.19","26.47","51.57","2.87","0","100.00","1.8","1.91","48.57","17.96","22.57","44.31","5.99","10.71","35.84","5.97","7.23","45.23","1.46","0","100.00","24.42","100.00","12.21","11.54","51.41","7.39","6.05","54.99","0","0","-","0.00","100.00","27.03","24.77","52.18","11.85","11.87","49.97","1.42","0","100.00","11.98","100.00","10.19","100.00","1.102","17565"
"2018-10-27 - Capitals 4, Flames 3","Washington Capitals","Limited ReportFull Report","50.833333333333","55.44","40.84","57.58","41.47","30.37","57.73","28.82","20.77","58.12","2.49","1.12","68.96","2.23","1.59","58.35","25.28","19.52","56.43","11.5","11.63","49.72","10.16","6.33","61.63","1.25","1.1","53.25","12.29","82.67","13.93","7.78","64.16","6.27","2.29","73.23","0","0","-","0.00","100.00","26.28","18.19","59.09","11.18","10.92","50.60","1.24","0","100.00","11.12","100.00","8.65","94.59","1.032","17832"
"2018-10-27 - Islanders 6, Flyers 1","New York Islanders","Limited ReportFull Report","49.116666666667","51.8","50.34","50.71","31.29","33.21","48.51","20.23","23.72","46.03","6.49","1.12","85.28","1.96","1.6","55.12","23.16","20.26","53.33","10.93","6.34","63.29","6.95","5.17","57.32","3.94","1.11","78.02","56.65","78.57","12.49","13.65","47.80","5.36","4.38","55.01","2.46","0","100.00","45.86","100.00","18.61","27.47","40.39","5.12","12.95","28.34","0","0","-","0.00","100.00","32.08","95.28","1.274","19247"
"2018-10-27 - Jets 2, Maple Leafs 3","Winnipeg Jets","Limited ReportFull Report","47.3","56.21","56.85","49.72","47.03","46.09","50.51","27.5","30.1","47.74","1.37","3.58","27.63","2.24","1.99","52.94","26.76","31.97","45.57","7.05","14.72","32.39","2.75","5.7","32.54","1.37","1.19","53.47","49.92","79.04","20.06","16.82","54.40","12.34","10.56","53.90","0","1.22","0.00","0.00","88.46","26.38","23","53.42","11.1","12.75","46.54","0","1.12","0.00","0.00","91.21","4.96","88.12","0.931","19545"
"2018-10-27 - Lightning 1, Coyotes 7","Tampa Bay Lightning","Limited ReportFull Report","42.5","62.49","58.83","51.51","49.51","47.11","51.24","35.35","29.03","54.91","0","6.93","0.00","2.89","2.33","55.33","33.89","32.27","51.22","16.53","11.36","59.26","12.22","5.89","67.47","0","0","-","0.00","100.00","17.23","21.35","44.66","10.86","11.8","47.92","0","5.55","0.00","0.00","53.00","26.24","18.93","58.09","12.37","9.69","56.07","0","1.5","0.00","0.00","84.53","0.00","76.12","0.761","13623"
"2018-10-27 - Oilers 5, Predators 3","Edmonton Oilers","Limited ReportFull Report","35.1","58.64","52.95","52.55","50.45","41.46","54.89","42.77","24.55","63.53","5.44","1.57","77.62","3.68","1.77","67.47","33.58","19.66","63.08","16.83","4.59","78.56","16.72","3.1","84.36","3.66","0","100.00","21.88","100.00","17.15","14.71","53.83","9.26","7.72","54.54","1.66","1.64","50.32","17.94","78.75","21.05","29.11","41.97","17.22","12.16","58.62","0","0","-","0.00","100.00","12.72","93.61","1.063","17248"
"2018-10-27 - Panthers 2, Devils 3","Florida Panthers","Limited ReportFull Report","41.933333333333","71.97","61.28","54.01","46.03","50.16","47.86","32.67","33.9","49.08","1.44","4.17","25.61","2.22","3.76","37.16","20.8","27.22","43.31","8.54","18.51","31.58","4.14","11.52","26.44","1.46","4.14","26.09","35.33","64.04","11.97","8.49","58.52","8.38","5.56","60.13","0","0","-","0.00","100.00","34.28","22.35","60.53","18.41","15.49","54.31","0","0","-","0.00","100.00","4.40","87.68","0.921","15927"
"2018-10-27 - Penguins 5, Canucks 0","Pittsburgh Penguins","Limited ReportFull Report","46","64.47","53.02","54.87","56.69","41.65","57.65","42.44","27.32","60.83","6.97","0","100.00","3.53","1.99","63.92","41.21","22.45","64.74","10.08","9.24","52.18","7.13","6.91","50.79","2.79","0","100.00","39.16","100.00","31.26","13.04","70.57","21.02","6.22","77.16","3.98","0","100.00","18.94","100.00","21.86","26.07","45.61","12.79","11.62","52.39","0","0","-","0.00","100.00","16.44","100.00","1.164","17537"
"2018-10-27 - Sabres 4, Blue Jackets 5","Buffalo Sabres","Limited ReportFull Report","45.45","69.43","63.62","52.18","53.61","48.39","52.56","41.1","37.17","52.51","4.13","4.99","45.28","3.33","3.3","50.22","29.22","43.55","40.15","15.47","17.1","47.50","12.47","10.02","55.45","4.16","1.24","77.00","33.38","87.59","13.88","26.36","34.49","6.9","17.79","27.96","0","3.78","0.00","0.00","78.75","36.49","15.92","69.62","19.12","8.08","70.29","0","0","-","0.00","100.00","10.05","86.58","0.966","15642"
"2018-10-28 - Islanders 2, Hurricanes 1","New York Islanders","Limited ReportFull Report","46","50.73","67.62","42.86","33.53","48.96","40.65","23.72","32.46","42.22","1.38","1.2","53.35","1.82","3.25","35.82","22.55","33.13","40.50","8.54","17.41","32.91","5.65","14.03","28.72","0","1.2","0.00","0.00","91.47","14.15","15.39","47.90","5.48","8.53","39.10","1.37","0","100.00","25.05","100.00","26.69","22.76","53.98","12.7","7.26","63.62","0","0","-","0.00","100.00","5.81","96.29","1.021","10367"
"2018-10-28 - Oilers 2, Blackhawks 1","Edmonton Oilers","Limited ReportFull Report","47.7","56.34","61.37","47.86","37.06","50.17","42.48","26.68","36.92","41.95","1.27","0","100.00","2.25","2.14","51.34","27.29","27.73","49.60","9.07","4.7","65.84","8.96","3.57","71.52","0","0","-","0.00","100.00","18.07","23.3","43.68","9.02","14.73","38.00","1.33","0","100.00","14.75","100.00","25.65","30.8","45.43","8.81","18.72","32.01","0","0","-","0.00","100.00","4.77","100.00","1.048","20987"
"2018-10-28 - Rangers 3, Kings 4","New York Rangers","Limited ReportFull Report","49.916666666667","53.07","64.8","45.03","38.9","46.61","45.49","27.54","35.52","43.67","3.78","2.27","62.49","1.52","2.2","40.89","22.83","29.65","43.50","3.9","6.83","36.37","2.61","4.62","36.04","1.27","1.13","52.92","48.84","75.52","18.89","22.92","45.18","7.36","11.63","38.74","1.27","1.14","52.74","17.29","90.21","27.92","28.06","49.87","15.21","16.82","47.48","1.34","0","100.00","8.78","100.00","13.72","93.61","1.073","18230"
"2018-10-28 - Senators 3, Golden Knights 4","Ottawa Senators","Limited ReportFull Report","44.35","45.14","85","34.69","33.16","59.86","35.65","24.38","46.31","34.49","2.86","2.54","52.98","2.01","3.01","40.01","11.87","35.58","25.02","7.43","14.58","33.78","5.89","10.91","35.06","1.43","2.5","36.43","24.32","77.09","4.59","20.61","18.20","1.45","10.12","12.53","0","0","-","0.00","100.00","25.85","38.83","39.96","14.33","23.84","37.53","1.43","0","100.00","9.95","100.00","11.72","94.52","1.062","18089"
