"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2017-10-12 - Jets 4, Canucks 2","Winnipeg Jets","Limited ReportFull Report","46.466666666667","28.2","29.6","48.79","20.94","22.32","48.41","15.46","17.76","46.53","2.07","0.95","68.49","0.99","0.94","51.24","13.69","13.94","49.54","5.2","3.69","58.52","4.15","1.83","69.38","1.06","0","100.00","25.49","100.00","8.54","10.22","45.52","3.06","8.59","26.27","1.06","0","100.00","34.58","100.00","11.42","11","50.95","6.08","6.45","48.51","0","0.88","0.00","0.00","86.31","13.38","94.65","1.080","15589"
"2017-10-12 - Penguins 4, Lightning 5","Pittsburgh Penguins","Limited ReportFull Report","43.4","41.54","51.97","44.43","37.37","39.07","48.88","27.92","28.81","49.22","3.04","2.92","51.00","1.93","1.9","50.41","21.8","26.84","44.82","7.1","8.96","44.23","7.01","7.09","49.71","2.05","0.99","67.39","29.17","86.05","14.4","18.16","44.22","9.97","8.9","52.82","1.02","0.95","51.90","10.27","89.35","16.69","24.43","40.59","7.25","12.94","35.92","0","1.06","0.00","0.00","91.80","10.89","89.86","1.007","19092"
"2017-10-12 - Red Wings 4, Coyotes 2","Detroit Red Wings","Limited ReportFull Report","43.783333333333","41.07","43.5","48.56","37.95","31.78","54.43","27.6","22.2","55.43","1.01","0.94","51.74","1.69","1.61","51.20","16.62","20.85","44.34","8.46","6.54","56.39","4.15","3.78","52.32","1.01","0","100.00","24.32","100.00","8.16","14.37","36.22","6.12","9.64","38.82","0","0.95","0.00","0.00","90.17","24.65","20.6","54.48","17.28","8.79","66.29","0","0","-","0.00","100.00","3.66","95.75","0.994","13584"
"2017-10-12 - Sabres 2, Sharks 3","Buffalo Sabres","Limited ReportFull Report","47.566666666667","34.57","50.27","40.75","23.36","37.62","38.31","16.53","22.33","42.54","2.02","1.89","51.74","1.09","1.75","38.49","15.93","15.76","50.27","4.01","5.8","40.90","3.97","4.86","44.95","1.01","1.88","34.92","25.48","61.22","11.72","10.06","53.80","6.02","2.97","66.99","1.06","0","100.00","17.58","100.00","15.31","27.07","36.13","4.8","12.65","27.50","0","0","-","0.00","100.00","12.24","91.55","1.038","17402"
"2017-10-12 - Stars 1, Predators 4","Dallas Stars","Limited ReportFull Report","49.316666666667","50.9","41.15","55.29","38.32","31.91","54.56","25.05","23.88","51.19","0","1.91","0.00","2.38","1.47","61.83","26.64","17.81","59.93","17.52","5.81","75.10","11.27","5.87","65.77","0","0.99","0.00","0.00","83.13","9.19","12.17","43.03","2.07","6.95","22.98","0","0","-","0.00","100.00","17.92","18.04","49.82","9.8","7.81","55.65","0","0.89","0.00","0.00","88.62","0.00","91.99","0.920","17113"
"2017-10-12 - Wild 5, Blackhawks 2","Minnesota Wild","Limited ReportFull Report","45.05","44.58","43.71","50.49","34.93","33.41","51.11","28.51","27.73","50.69","2.11","0.92","69.58","1.98","1.63","54.91","21.5","21.55","49.95","14.18","10.13","58.34","9.79","9.28","51.34","1.06","0.92","53.56","10.81","90.11","7.49","11.34","39.79","4.2","5.79","42.07","0","0","-","0.00","100.00","18.68","18.12","50.77","12.43","10.58","54.02","1.05","0","100.00","8.48","100.00","7.41","96.67","1.041","21386"
"2017-10-13 - Capitals 5, Devils 2","Washington Capitals","Limited ReportFull Report","45.833333333333","47.37","32.54","59.28","38.3","26.02","59.54","22.9","16.39","58.28","2.13","0.95","69.16","2.86","1.15","71.40","29.74","16.23","64.69","5.44","6.37","46.06","5.41","4.59","54.07","1.08","0.93","53.80","20.01","79.77","24.54","9.61","71.86","11.85","4.62","71.97","1.05","0","100.00","8.88","100.00","15.18","16.36","48.13","4.41","7.08","38.39","0","0","-","0.00","100.00","9.31","94.20","1.035","13458"
"2017-10-13 - Ducks 1, Avalanche 3","Anaheim Ducks","Limited ReportFull Report","40.916666666667","27.59","55.69","33.13","21.83","36.19","37.63","12.99","25.18","34.03","0","0","-","0.89","1.51","36.99","9.06","20.62","30.54","6.14","7.98","43.50","0.99","5.04","16.43","0","0","-","0.00","100.00","2.93","12.78","18.64","1","4.91","16.97","0","0","-","0.00","100.00","15.85","27.69","36.40","8.94","12.47","41.77","0","0","-","0.00","100.00","0.00","100.00","1.000","15393"
"2017-10-13 - Rangers 1, Blue Jackets 3","New York Rangers","Limited ReportFull Report","43.55","39.75","57.57","40.84","31.57","46.56","40.41","26.16","34.47","43.15","1.06","1.87","36.13","2.05","3.73","35.51","20.1","33.78","37.31","10.91","13.95","43.89","8.67","10.29","45.72","1.06","0","100.00","12.21","100.00","9.22","19.7","31.88","4.11","12.53","24.68","0","0.95","0.00","0.00","92.44","16.53","21.62","43.33","11.32","11.4","49.82","0","0.89","0.00","0.00","92.20","4.04","94.58","0.986","15342"
"2017-10-13 - Red Wings 6, Golden Knights 3","Detroit Red Wings","Limited ReportFull Report","51.566666666667","45.51","39.01","53.85","35.66","31.27","53.28","26.06","22.44","53.74","6.31","2.79","69.32","2.28","1.4","61.96","19.99","19.08","51.17","12.74","7.27","63.68","10.41","5.54","65.25","5.27","1.86","73.91","50.61","66.45","7.39","11.6","38.91","5.23","7.49","41.11","0.97","0.96","50.30","18.59","87.17","23.44","18.09","56.45","9.56","7.45","56.21","0","0","-","0.00","100.00","24.20","87.56","1.118","17645"
"2017-10-13 - Senators 6, Flames 0","Ottawa Senators","Limited ReportFull Report","41.533333333333","29.03","42.5","40.58","24.44","25.3","49.14","14.44","16.49","46.68","3.22","0","100.00","1.03","1.25","45.11","9.02","21.52","29.53","3.36","5.34","38.62","3.35","3.53","48.68","1.06","0","100.00","31.58","100.00","5.76","16.05","26.40","2.24","7.45","23.11","1.04","0","100.00","46.43","100.00","18.86","15.75","54.50","8.92","4.66","65.66","1.11","0","100.00","12.46","100.00","22.27","100.00","1.223","19289"
"2017-10-14 - Avalanche 1, Stars 3","Colorado Avalanche","Limited ReportFull Report","40.516666666667","31.83","43.11","42.47","24.36","33.85","41.85","18.55","23.96","43.65","1.01","0.94","51.81","0.88","1.54","36.31","14.06","21.25","39.82","3.13","4.74","39.82","3.1","1.95","61.32","0","0","-","0.00","100.00","10.75","16.7","39.15","5.99","9.76","38.02","1.02","0.95","51.90","17.08","90.29","14.29","18.46","43.64","9.41","11.39","45.25","0","0","-","0.00","100.00","5.47","96.06","1.015","17967"
"2017-10-14 - Blue Jackets 5, Wild 4","Columbus Blue Jackets","Limited ReportFull Report","50.383333333333","45.01","29.78","60.18","33.48","20.2","62.37","29.57","14.11","67.70","4.05","1.93","67.71","1.43","1.14","55.70","18.11","14.78","55.06","5.12","6.74","43.17","5.06","4.79","51.38","1.04","0.94","52.38","20.45","80.36","12.77","8.07","61.27","8.99","2.97","75.20","2.08","0.94","68.84","23.14","68.24","21.33","10.42","67.17","13.47","5.29","71.79","0.94","0","100.00","6.97","100.00","13.70","86.31","1.000","19064"
"2017-10-14 - Blues 1, Lightning 2","St Louis Blues","Limited ReportFull Report","51.033333333333","36.92","58.71","38.61","34.07","34.09","49.99","22","25.03","46.78","1.01","0.99","50.64","1.33","1.35","49.64","15.35","20.51","42.80","6.25","7.67","44.92","4.14","6.81","37.79","1.04","0.99","51.13","25.04","85.47","9.03","12.96","41.06","2.06","2.94","41.17","0","0","-","0.00","100.00","19.92","33.92","36.99","13.57","13.53","50.08","0","0","-","0.00","100.00","4.61","96.05","1.007","19092"
"2017-10-14 - Bruins 6, Coyotes 2","Boston Bruins","Limited ReportFull Report","50.516666666667","59.52","49.63","54.53","41.13","42.38","49.26","26.53","21.46","55.28","4.19","0","100.00","2.47","1.66","59.78","30.45","17.43","63.59","13.67","11.26","54.83","10.24","5.21","66.29","3.22","0","100.00","31.49","100.00","17.02","5.97","74.04","5.46","2.66","67.23","0","0","-","0.00","100.00","22.96","28.22","44.86","8.65","12.63","40.66","0.94","0","100.00","10.85","100.00","15.78","100.00","1.158","14810"
"2017-10-14 - Capitals 2, Flyers 8","Washington Capitals","Limited ReportFull Report","54.25","40.04","56.47","41.49","28.78","45.21","38.90","17.76","34.73","33.83","2.02","5.9","25.46","1.21","2.54","32.31","18.99","22.64","45.62","2.96","14.06","17.38","1.94","14.26","11.99","1.01","4.83","17.31","52.01","66.16","15.4","8.5","64.45","10.47","5.21","66.76","1","1","49.88","9.53","80.78","18.95","27.96","40.40","4.74","14.19","25.05","0","0","-","0.00","100.00","11.35","83.01","0.944","19817"
"2017-10-14 - Devils 3, Rangers 2","New Jersey Devils","Limited ReportFull Report","41.283333333333","38.71","38.73","49.98","29.5","28.69","50.70","14.62","22.37","39.52","2.07","0.94","68.67","1.21","1.45","45.59","20.12","17.36","53.68","7.53","8.15","48.00","2.12","6.39","24.94","1.01","0","100.00","47.58","100.00","12.58","9.06","58.13","4.16","4.72","46.84","1.05","0.95","52.60","25.30","79.91","17.7","18.51","48.88","8.28","10.16","44.91","0","0","-","0.00","100.00","14.14","95.78","1.099","18006"
"2017-10-14 - Flames 5, Canucks 2","Calgary Flames","Limited ReportFull Report","33.916666666667","27.89","36.25","43.48","21.48","30.43","41.38","16.96","22.41","43.09","3.18","1.84","63.35","0.96","1.78","35.06","13.91","22.17","38.55","5.48","8.07","40.44","5.45","7.25","42.90","1.08","0","100.00","19.86","100.00","8.44","13.91","37.76","4.11","10.86","27.47","1.05","1.92","35.39","25.57","82.32","11.98","12.51","48.93","6.53","3.45","65.43","1.12","0","100.00","17.09","100.00","18.76","91.78","1.105","17074"
"2017-10-14 - Hurricanes 1, Jets 2","Carolina Hurricanes","Limited ReportFull Report","46.8","46.3","32.63","58.66","30.49","21.76","58.35","20.18","15.8","56.09","0","1.89","0.00","1.1","1.41","43.90","18.66","15.44","54.73","5.2","5.67","47.84","0.99","4.79","17.14","0","0.94","0.00","0.00","80.36","13.33","9.83","57.56","7.2","5.88","55.05","0","0.95","0.00","0.00","83.88","21.9","12.96","62.84","10.7","3.94","73.06","0","0","-","0.00","100.00","0.00","88.06","0.881","15321"
"2017-10-14 - Islanders 3, Sharks 1","New York Islanders","Limited ReportFull Report","49.25","42.29","63.44","39.99","24.7","42.41","36.81","16.39","33.04","33.17","2.07","0","100.00","1.2","2.31","34.23","13.76","25.94","34.65","4.24","9.93","29.92","2.1","6.27","25.15","1.01","0","100.00","48.00","100.00","9.53","15.87","37.52","7.28","9.58","43.18","1.05","0","100.00","14.45","100.00","17.04","27.88","37.93","5.99","15.18","28.29","0","0","-","0.00","100.00","12.61","100.00","1.126","17562"
"2017-10-14 - Maple Leafs 4, Canadiens 3","Toronto Maple Leafs","Limited ReportFull Report","52.45","52.49","45.64","53.49","27.66","33.88","44.95","19.41","28.12","40.84","3.08","1.89","62.00","1.37","1.56","46.68","16.57","14.38","53.54","8.21","7.54","52.12","6.07","6.68","47.60","2.02","0.94","68.21","33.27","85.92","8.36","6.79","55.17","3.13","2.87","52.15","1.05","0","100.00","33.62","100.00","25.85","24.41","51.44","7.27","16.68","30.36","0","0.95","0.00","0.00","94.33","15.86","93.29","1.092","21302"
"2017-10-14 - Panthers 3, Penguins 4","Florida Panthers","Limited ReportFull Report","44.483333333333","49.66","53.78","48.01","45.33","38.89","53.82","34.46","25.49","57.48","2.03","1.93","51.18","2.34","2.5","48.32","20.33","27.92","42.14","11.41","11.72","49.33","8.18","7.94","50.73","1.01","1.93","34.34","12.35","75.69","8.9","16.38","35.22","6.07","4.99","54.90","0","0","-","0.00","100.00","26.63","18.77","58.66","18.81","9.33","66.84","0.93","0","100.00","4.95","100.00","5.88","92.42","0.983","18582"
"2017-10-14 - Predators 1, Blackhawks 2","Nashville Predators","Limited ReportFull Report","40.766666666667","54.24","36.19","59.98","43.61","22.9","65.57","30.07","17.3","63.48","0","0.92","0.00","2.17","1.46","59.76","23.24","16.12","59.04","8.52","7.48","53.26","6.32","6.62","48.85","0","0","-","0.00","100.00","14.73","8.61","63.12","7.33","4.81","60.36","0","0.96","0.00","0.00","80.04","29.09","13.08","68.99","16.31","5.74","73.96","0","0","-","0.00","100.00","0.00","94.66","0.947","21564"
"2017-10-14 - Sabres 2, Kings 4","Buffalo Sabres","Limited ReportFull Report","50.45","37.52","49.51","43.11","26.9","35.28","43.26","17.48","20.99","45.44","2.07","0","100.00","1.7","2.01","45.84","14.75","20.7","41.60","8.5","9.2","48.02","7.37","3.61","67.15","2.07","0","100.00","28.06","100.00","6.32","11.48","35.50","3.1","4.84","39.07","0","0","-","0.00","100.00","19.62","24.87","44.10","7.1","11.57","38.01","0","0","-","0.00","100.00","11.83","100.00","1.118","18230"
"2017-10-14 - Senators 6, Oilers 1","Ottawa Senators","Limited ReportFull Report","43.55","40.47","59.55","40.46","35.21","39.37","47.21","24.93","23.92","51.03","3.19","0","100.00","1.49","2.92","33.70","14.7","26.59","35.59","4.49","12.66","26.16","3.42","10.15","25.22","2.15","0","100.00","62.82","100.00","10.42","13.57","43.44","5.51","6.23","46.93","0.97","0","100.00","17.65","100.00","18.58","23.54","44.11","10.3","5.77","64.08","0","0","-","0.00","100.00","12.79","100.00","1.128","18347"
"2017-10-15 - Bruins 1, Golden Knights 3","Boston Bruins","Limited ReportFull Report","42.833333333333","35.88","42.17","45.97","28.18","30.78","47.80","17.02","18.17","48.38","0","1.93","0.00","0.84","1.62","34.21","11.2","20.48","35.35","0","5.81","0.00","0","3.99","0.00","0","0.99","0.00","-","75.19","10.94","14.87","42.38","5.09","4.91","50.89","0","0.95","0.00","0.00","80.70","18.89","19.25","49.53","10.62","8.4","55.85","0","0","-","0.00","100.00","0.00","89.36","0.894","17562"
"2017-10-15 - Islanders 2, Kings 3","New York Islanders","Limited ReportFull Report","49.383333333333","46.48","35.8","56.49","32.87","25.34","56.46","20.48","20.35","50.15","2.03","0.94","68.22","2.04","1.15","63.95","22.9","15.95","58.94","10.06","5.87","63.15","6.98","5.94","54.03","2.05","0","100.00","29.29","100.00","12.65","10.22","55.31","4.06","2.99","57.60","0","0","-","0.00","100.00","20.43","17.39","54.01","8.38","9.42","47.08","0","0.95","0.00","0.00","89.95","9.89","95.36","1.053","18230"
"2017-10-15 - Sabres 3, Ducks 1","Buffalo Sabres","Limited ReportFull Report","46.15","44.78","39.24","53.30","34.57","29.79","53.71","27.96","16.4","63.03","2.11","0","100.00","1.26","0.98","56.23","20.77","15.21","57.72","5.48","3.53","60.82","5.45","0","100.00","2.12","0","100.00","38.86","-","15.49","11.46","57.47","6.39","5.57","53.41","0","0","-","0.00","100.00","22.77","20.6","52.50","15.07","9.07","62.41","0","0","-","0.00","100.00","7.56","100.00","1.076","15821"
"2017-10-16 - Lightning 3, Red Wings 2","Tampa Bay Lightning","Limited ReportFull Report","39.666666666667","27.39","33.51","44.98","21.61","25.56","45.82","14.94","15.5","49.09","1.06","0.92","53.35","1.05","1.6","39.66","12.01","21.75","35.58","4.43","9.77","31.19","3.3","7.1","31.73","1.06","0.92","53.56","32.08","87.07","7.66","11.8","39.37","5.27","1.9","73.51","0","0","-","0.00","100.00","14.2","9.26","60.53","5.24","3.68","58.75","0","0","-","0.00","100.00","7.07","94.04","1.011","19515"
"2017-10-17 - Avalanche 1, Predators 4","Colorado Avalanche","Limited ReportFull Report","41.966666666667","28.96","39.72","42.17","20.31","30.99","39.59","12.74","16.92","42.96","0","1.91","0.00","0.92","1.36","40.48","18.07","13.85","56.61","2.03","6.87","22.83","1.05","4.85","17.84","0","1.88","0.00","0.00","61.21","15.69","6.95","69.30","9.03","1.9","82.63","0","0","-","0.00","100.00","9.53","24.54","27.97","2.7","10.29","20.78","0","0","-","0.00","100.00","0.00","88.71","0.887","17113"
"2017-10-17 - Blue Jackets 5, Jets 2","Columbus Blue Jackets","Limited ReportFull Report","53.9","64.62","40.5","61.47","45.96","27.03","62.97","38.14","20.91","64.59","5.34","0.95","84.88","3.36","1.19","73.92","27.43","15.11","64.48","16.73","7.07","70.31","15.49","5.38","74.21","2.14","0.93","69.73","13.82","82.74","10.91","7.9","57.98","5.3","5.53","48.91","2.01","0","100.00","37.97","100.00","26.56","18.74","58.64","16.55","9.05","64.65","1.12","0","100.00","6.75","100.00","14.00","95.45","1.095","15321"
"2017-10-17 - Canadiens 2, Sharks 5","Montreal Canadiens","Limited ReportFull Report","40.383333333333","38.36","42.11","47.67","23.3","29.4","44.22","18.63","18.34","50.39","1.01","1.89","34.89","1.28","1.77","41.89","17.1","22.75","42.91","4.05","7.69","34.46","3.02","4.95","37.88","1.01","1.88","34.92","33.45","61.97","12.79","15.31","45.51","8.01","7.02","53.31","0","0","-","0.00","100.00","20.77","12.62","62.20","6.71","5.22","56.24","0","0","-","0.00","100.00","5.43","89.71","0.951","17377"
"2017-10-17 - Canucks 3, Senators 0","Vancouver Canucks","Limited ReportFull Report","50.133333333333","47.96","38.73","55.32","32.08","30.16","51.54","24.19","21.29","53.18","2.13","0","100.00","1.63","1.44","53.08","25.56","14.64","63.58","6.71","6.31","51.55","4.45","3.65","54.98","1.08","0","100.00","24.30","100.00","19.19","8.24","69.97","6.53","7.6","46.23","0.97","0","100.00","14.88","100.00","15.47","19.7","43.99","12.14","8.11","59.96","0","0","-","0.00","100.00","8.79","100.00","1.088","13430"
"2017-10-17 - Coyotes 1, Stars 3","Arizona Coyotes","Limited ReportFull Report","52.7","40.19","55.32","42.08","29.12","44.24","39.69","21.32","32.97","39.28","1.01","1.93","34.43","2.15","2.84","43.12","19.98","29.99","39.99","9.03","13.73","39.67","7.93","11.87","40.05","0","0.94","0.00","0.00","92.07","10.81","16.43","39.68","6.04","9","40.15","1.02","0.94","52.07","16.94","89.54","16.07","22.31","41.88","7.39","11.9","38.30","0","0","-","0.00","100.00","4.76","94.14","0.989","16007"
"2017-10-17 - Hurricanes 5, Oilers 3","Carolina Hurricanes","Limited ReportFull Report","38.6","32.22","39.55","44.90","19.26","32.72","37.05","15.81","25.19","38.56","2.13","0.95","69.16","0.84","1.68","33.35","11.19","19.84","36.06","4.54","6.92","39.63","3.43","5.17","39.86","1.08","0","100.00","31.55","100.00","6.8","12.62","35.00","2.13","6.3","25.23","1.05","1.03","50.58","49.48","83.68","17.41","16.89","50.76","9.38","10.1","48.16","0","0","-","0.00","100.00","13.49","96.22","1.097","18347"
"2017-10-17 - Lightning 4, Devils 5","Tampa Bay Lightning","Limited ReportFull Report","45.75","50.14","47.06","51.59","43.01","37.28","53.57","24.62","24.75","49.88","3.08","1.89","62.00","2.15","2.04","51.30","23.1","23.53","49.53","9.44","9.21","50.61","8.36","6.51","56.24","2.07","0.94","68.72","24.74","85.53","13.74","14.24","49.11","5.25","8.54","38.07","0","0","-","0.00","100.00","27.17","20.45","57.06","10.96","9.69","53.07","0.94","0.95","49.79","8.56","90.24","12.51","92.37","1.049","13176"
"2017-10-17 - Maple Leafs 2, Capitals 0","Toronto Maple Leafs","Limited ReportFull Report","49.316666666667","52.01","42.32","55.14","44.71","29.27","60.44","26.99","23.72","53.22","1.06","0","100.00","2.77","1.19","69.88","28.53","15.72","64.47","15.02","3.64","80.51","8.49","1.83","82.25","1.06","0","100.00","12.47","100.00","13.61","12.05","53.05","4.16","4.73","46.79","0","0","-","0.00","100.00","22.7","21.94","50.84","13.35","16.33","44.99","0","0","-","0.00","100.00","3.91","100.00","1.039","18506"
