"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2017-10-12 - Jets 4, Canucks 2","Vancouver Canucks","Limited ReportFull Report","46.466666666667","29.6","28.2","51.21","22.32","20.94","51.59","17.76","15.46","53.47","0.95","2.07","31.51","0.94","0.99","48.76","13.94","13.69","50.46","3.69","5.2","41.48","1.83","4.15","30.62","0","1.06","0.00","0.00","74.51","10.22","8.54","54.48","8.59","3.06","73.73","0","1.06","0.00","0.00","65.42","11","11.42","49.05","6.45","6.08","51.49","0.88","0","100.00","13.69","100.00","5.35","86.62","0.920","15589"
"2017-10-12 - Penguins 4, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","43.4","51.97","41.54","55.57","39.07","37.37","51.12","28.81","27.92","50.78","2.92","3.04","49.00","1.9","1.93","49.59","26.84","21.8","55.18","8.96","7.1","55.77","7.09","7.01","50.29","0.99","2.05","32.61","13.95","70.83","18.16","14.4","55.78","8.9","9.97","47.18","0.95","1.02","48.10","10.65","89.73","24.43","16.69","59.41","12.94","7.25","64.08","1.06","0","100.00","8.20","100.00","10.14","89.11","0.993","19092"
"2017-10-12 - Red Wings 4, Coyotes 2","Arizona Coyotes","Limited ReportFull Report","43.783333333333","43.5","41.07","51.44","31.78","37.95","45.57","22.2","27.6","44.57","0.94","1.01","48.26","1.61","1.69","48.80","20.85","16.62","55.66","6.54","8.46","43.61","3.78","4.15","47.68","0","1.01","0.00","0.00","75.68","14.37","8.16","63.78","9.64","6.12","61.18","0.95","0","100.00","9.83","100.00","20.6","24.65","45.52","8.79","17.28","33.71","0","0","-","0.00","100.00","4.25","96.34","1.006","13584"
"2017-10-12 - Sabres 2, Sharks 3","San Jose Sharks","Limited ReportFull Report","47.566666666667","50.27","34.57","59.25","37.62","23.36","61.69","22.33","16.53","57.46","1.89","2.02","48.26","1.75","1.09","61.51","15.76","15.93","49.73","5.8","4.01","59.10","4.86","3.97","55.05","1.88","1.01","65.08","38.78","74.52","10.06","11.72","46.20","2.97","6.02","33.01","0","1.06","0.00","0.00","82.42","27.07","15.31","63.87","12.65","4.8","72.50","0","0","-","0.00","100.00","8.45","87.76","0.962","17402"
"2017-10-12 - Stars 1, Predators 4","Nashville Predators","Limited ReportFull Report","49.316666666667","41.15","50.9","44.71","31.91","38.32","45.44","23.88","25.05","48.81","1.91","0","100.00","1.47","2.38","38.17","17.81","26.64","40.07","5.81","17.52","24.90","5.87","11.27","34.23","0.99","0","100.00","16.87","100.00","12.17","9.19","56.97","6.95","2.07","77.02","0","0","-","0.00","100.00","18.04","17.92","50.18","7.81","9.8","44.35","0.89","0","100.00","11.38","100.00","8.01","100.00","1.080","17113"
"2017-10-12 - Wild 5, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","45.05","43.71","44.58","49.51","33.41","34.93","48.89","27.73","28.51","49.31","0.92","2.11","30.42","1.63","1.98","45.09","21.55","21.5","50.05","10.13","14.18","41.66","9.28","9.79","48.66","0.92","1.06","46.44","9.89","89.19","11.34","7.49","60.21","5.79","4.2","57.93","0","0","-","0.00","100.00","18.12","18.68","49.23","10.58","12.43","45.98","0","1.05","0.00","0.00","91.52","3.33","92.59","0.959","21386"
"2017-10-13 - Capitals 5, Devils 2","New Jersey Devils","Limited ReportFull Report","45.833333333333","32.54","47.37","40.72","26.02","38.3","40.46","16.39","22.9","41.72","0.95","2.13","30.84","1.15","2.86","28.60","16.23","29.74","35.31","6.37","5.44","53.94","4.59","5.41","45.93","0.93","1.08","46.20","20.23","79.99","9.61","24.54","28.14","4.62","11.85","28.03","0","1.05","0.00","0.00","91.12","16.36","15.18","51.87","7.08","4.41","61.61","0","0","-","0.00","100.00","5.80","90.69","0.965","13458"
"2017-10-13 - Ducks 1, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","40.916666666667","55.69","27.59","66.87","36.19","21.83","62.37","25.18","12.99","65.97","0","0","-","1.51","0.89","63.01","20.62","9.06","69.46","7.98","6.14","56.50","5.04","0.99","83.57","0","0","-","0.00","100.00","12.78","2.93","81.36","4.91","1","83.03","0","0","-","0.00","100.00","27.69","15.85","63.60","12.47","8.94","58.23","0","0","-","0.00","100.00","0.00","100.00","1.000","15393"
"2017-10-13 - Rangers 1, Blue Jackets 3","Columbus Blue Jackets","Limited ReportFull Report","43.55","57.57","39.75","59.16","46.56","31.57","59.59","34.47","26.16","56.85","1.87","1.06","63.87","3.73","2.05","64.49","33.78","20.1","62.69","13.95","10.91","56.11","10.29","8.67","54.28","0","1.06","0.00","0.00","87.79","19.7","9.22","68.12","12.53","4.11","75.32","0.95","0","100.00","7.56","100.00","21.62","16.53","56.67","11.4","11.32","50.18","0.89","0","100.00","7.80","100.00","5.42","95.96","1.014","15342"
"2017-10-13 - Red Wings 6, Golden Knights 3","Vegas Golden Knights","Limited ReportFull Report","51.566666666667","39.01","45.51","46.15","31.27","35.66","46.72","22.44","26.06","46.26","2.79","6.31","30.68","1.4","2.28","38.04","19.08","19.99","48.83","7.27","12.74","36.32","5.54","10.41","34.75","1.86","5.27","26.09","33.55","49.39","11.6","7.39","61.09","7.49","5.23","58.89","0.96","0.97","49.70","12.83","81.41","18.09","23.44","43.55","7.45","9.56","43.79","0","0","-","0.00","100.00","12.44","75.80","0.882","17645"
"2017-10-13 - Senators 6, Flames 0","Calgary Flames","Limited ReportFull Report","41.533333333333","42.5","29.03","59.42","25.3","24.44","50.86","16.49","14.44","53.32","0","3.22","0.00","1.25","1.03","54.89","21.52","9.02","70.47","5.34","3.36","61.38","3.53","3.35","51.32","0","1.06","0.00","0.00","68.42","16.05","5.76","73.60","7.45","2.24","76.89","0","1.04","0.00","0.00","53.57","15.75","18.86","45.50","4.66","8.92","34.34","0","1.11","0.00","0.00","87.54","0.00","77.73","0.777","19289"
"2017-10-14 - Avalanche 1, Stars 3","Dallas Stars","Limited ReportFull Report","40.516666666667","43.11","31.83","57.53","33.85","24.36","58.15","23.96","18.55","56.35","0.94","1.01","48.19","1.54","0.88","63.69","21.25","14.06","60.18","4.74","3.13","60.18","1.95","3.1","38.68","0","0","-","0.00","100.00","16.7","10.75","60.85","9.76","5.99","61.98","0.95","1.02","48.10","9.71","82.92","18.46","14.29","56.36","11.39","9.41","54.75","0","0","-","0.00","100.00","3.94","94.53","0.985","17967"
"2017-10-14 - Blue Jackets 5, Wild 4","Minnesota Wild","Limited ReportFull Report","50.383333333333","29.78","45.01","39.82","20.2","33.48","37.63","14.11","29.57","32.30","1.93","4.05","32.29","1.14","1.43","44.30","14.78","18.11","44.94","6.74","5.12","56.83","4.79","5.06","48.62","0.94","1.04","47.62","19.64","79.55","8.07","12.77","38.73","2.97","8.99","24.80","0.94","2.08","31.16","31.76","76.86","10.42","21.33","32.83","5.29","13.47","28.21","0","0.94","0.00","0.00","93.03","13.69","86.30","1.000","19064"
"2017-10-14 - Blues 1, Lightning 2","Tampa Bay Lightning","Limited ReportFull Report","51.033333333333","58.71","36.92","61.39","34.09","34.07","50.01","25.03","22","53.22","0.99","1.01","49.36","1.35","1.33","50.36","20.51","15.35","57.20","7.67","6.25","55.08","6.81","4.14","62.21","0.99","1.04","48.87","14.53","74.96","12.96","9.03","58.94","2.94","2.06","58.83","0","0","-","0.00","100.00","33.92","19.92","63.01","13.53","13.57","49.92","0","0","-","0.00","100.00","3.95","95.39","0.993","19092"
"2017-10-14 - Bruins 6, Coyotes 2","Arizona Coyotes","Limited ReportFull Report","50.516666666667","49.63","59.52","45.47","42.38","41.13","50.74","21.46","26.53","44.72","0","4.19","0.00","1.66","2.47","40.22","17.43","30.45","36.41","11.26","13.67","45.17","5.21","10.24","33.71","0","3.22","0.00","0.00","68.51","5.97","17.02","25.96","2.66","5.46","32.77","0","0","-","0.00","100.00","28.22","22.96","55.14","12.63","8.65","59.34","0","0.94","0.00","0.00","89.15","0.00","84.22","0.842","14810"
"2017-10-14 - Capitals 2, Flyers 8","Philadelphia Flyers","Limited ReportFull Report","54.25","56.47","40.04","58.51","45.21","28.78","61.10","34.73","17.76","66.17","5.9","2.02","74.54","2.54","1.21","67.69","22.64","18.99","54.38","14.06","2.96","82.62","14.26","1.94","88.01","4.83","1.01","82.69","33.84","47.99","8.5","15.4","35.55","5.21","10.47","33.24","1","1","50.12","19.22","90.47","27.96","18.95","59.60","14.19","4.74","74.95","0","0","-","0.00","100.00","16.99","88.65","1.056","19817"
"2017-10-14 - Devils 3, Rangers 2","New York Rangers","Limited ReportFull Report","41.283333333333","38.73","38.71","50.02","28.69","29.5","49.30","22.37","14.62","60.48","0.94","2.07","31.33","1.45","1.21","54.41","17.36","20.12","46.32","8.15","7.53","52.00","6.39","2.12","75.06","0","1.01","0.00","0.00","52.42","9.06","12.58","41.87","4.72","4.16","53.16","0.95","1.05","47.40","20.09","74.70","18.51","17.7","51.12","10.16","8.28","55.09","0","0","-","0.00","100.00","4.22","85.86","0.901","18006"
"2017-10-14 - Flames 5, Canucks 2","Vancouver Canucks","Limited ReportFull Report","33.916666666667","36.25","27.89","56.52","30.43","21.48","58.62","22.41","16.96","56.91","1.84","3.18","36.65","1.78","0.96","64.94","22.17","13.91","61.45","8.07","5.48","59.56","7.25","5.45","57.10","0","1.08","0.00","0.00","80.14","13.91","8.44","62.24","10.86","4.11","72.53","1.92","1.05","64.61","17.68","74.43","12.51","11.98","51.07","3.45","6.53","34.57","0","1.12","0.00","0.00","82.91","8.22","81.24","0.895","17074"
"2017-10-14 - Hurricanes 1, Jets 2","Winnipeg Jets","Limited ReportFull Report","46.8","32.63","46.3","41.34","21.76","30.49","41.65","15.8","20.18","43.91","1.89","0","100.00","1.41","1.1","56.10","15.44","18.66","45.27","5.67","5.2","52.16","4.79","0.99","82.86","0.94","0","100.00","19.64","100.00","9.83","13.33","42.44","5.88","7.2","44.95","0.95","0","100.00","16.12","100.00","12.96","21.9","37.16","3.94","10.7","26.94","0","0","-","0.00","100.00","11.94","100.00","1.119","15321"
"2017-10-14 - Islanders 3, Sharks 1","San Jose Sharks","Limited ReportFull Report","49.25","63.44","42.29","60.01","42.41","24.7","63.19","33.04","16.39","66.83","0","2.07","0.00","2.31","1.2","65.77","25.94","13.76","65.35","9.93","4.24","70.08","6.27","2.1","74.85","0","1.01","0.00","0.00","52.00","15.87","9.53","62.48","9.58","7.28","56.82","0","1.05","0.00","0.00","85.55","27.88","17.04","62.07","15.18","5.99","71.71","0","0","-","0.00","100.00","0.00","87.39","0.874","17562"
"2017-10-14 - Maple Leafs 4, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","52.45","45.64","52.49","46.51","33.88","27.66","55.05","28.12","19.41","59.16","1.89","3.08","38.00","1.56","1.37","53.32","14.38","16.57","46.46","7.54","8.21","47.88","6.68","6.07","52.40","0.94","2.02","31.79","14.08","66.73","6.79","8.36","44.83","2.87","3.13","47.85","0","1.05","0.00","0.00","66.38","24.41","25.85","48.56","16.68","7.27","69.64","0.95","0","100.00","5.67","100.00","6.71","84.14","0.908","21302"
"2017-10-14 - Panthers 3, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","44.483333333333","53.78","49.66","51.99","38.89","45.33","46.18","25.49","34.46","42.52","1.93","2.03","48.82","2.5","2.34","51.68","27.92","20.33","57.86","11.72","11.41","50.67","7.94","8.18","49.27","1.93","1.01","65.66","24.31","87.65","16.38","8.9","64.78","4.99","6.07","45.10","0","0","-","0.00","100.00","18.77","26.63","41.34","9.33","18.81","33.16","0","0.93","0.00","0.00","95.05","7.58","94.12","1.017","18582"
"2017-10-14 - Predators 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","40.766666666667","36.19","54.24","40.02","22.9","43.61","34.43","17.3","30.07","36.52","0.92","0","100.00","1.46","2.17","40.24","16.12","23.24","40.96","7.48","8.52","46.74","6.62","6.32","51.15","0","0","-","0.00","100.00","8.61","14.73","36.88","4.81","7.33","39.64","0.96","0","100.00","19.96","100.00","13.08","29.09","31.01","5.74","16.31","26.04","0","0","-","0.00","100.00","5.34","100.00","1.053","21564"
"2017-10-14 - Sabres 2, Kings 4","Los Angeles Kings","Limited ReportFull Report","50.45","49.51","37.52","56.89","35.28","26.9","56.74","20.99","17.48","54.56","0","2.07","0.00","2.01","1.7","54.16","20.7","14.75","58.40","9.2","8.5","51.98","3.61","7.37","32.85","0","2.07","0.00","0.00","71.94","11.48","6.32","64.50","4.84","3.1","60.93","0","0","-","0.00","100.00","24.87","19.62","55.90","11.57","7.1","61.99","0","0","-","0.00","100.00","0.00","88.17","0.882","18230"
"2017-10-14 - Senators 6, Oilers 1","Edmonton Oilers","Limited ReportFull Report","43.55","59.55","40.47","59.54","39.37","35.21","52.79","23.92","24.93","48.97","0","3.19","0.00","2.92","1.49","66.30","26.59","14.7","64.41","12.66","4.49","73.84","10.15","3.42","74.78","0","2.15","0.00","0.00","37.18","13.57","10.42","56.56","6.23","5.51","53.07","0","0.97","0.00","0.00","82.35","23.54","18.58","55.89","5.77","10.3","35.92","0","0","-","0.00","100.00","0.00","87.21","0.872","18347"
"2017-10-15 - Bruins 1, Golden Knights 3","Vegas Golden Knights","Limited ReportFull Report","42.833333333333","42.17","35.88","54.03","30.78","28.18","52.20","18.17","17.02","51.62","1.93","0","100.00","1.62","0.84","65.79","20.48","11.2","64.65","5.81","0","100.00","3.99","0","100.00","0.99","0","100.00","24.81","-","14.87","10.94","57.62","4.91","5.09","49.11","0.95","0","100.00","19.30","100.00","19.25","18.89","50.47","8.4","10.62","44.15","0","0","-","0.00","100.00","10.64","100.00","1.106","17562"
"2017-10-15 - Islanders 2, Kings 3","Los Angeles Kings","Limited ReportFull Report","49.383333333333","35.8","46.48","43.51","25.34","32.87","43.54","20.35","20.48","49.85","0.94","2.03","31.78","1.15","2.04","36.05","15.95","22.9","41.06","5.87","10.06","36.85","5.94","6.98","45.97","0","2.05","0.00","0.00","70.71","10.22","12.65","44.69","2.99","4.06","42.40","0","0","-","0.00","100.00","17.39","20.43","45.99","9.42","8.38","52.92","0.95","0","100.00","10.05","100.00","4.64","90.11","0.947","18230"
"2017-10-15 - Sabres 3, Ducks 1","Anaheim Ducks","Limited ReportFull Report","46.15","39.24","44.78","46.70","29.79","34.57","46.29","16.4","27.96","36.97","0","2.11","0.00","0.98","1.26","43.77","15.21","20.77","42.28","3.53","5.48","39.18","0","5.45","0.00","0","2.12","0.00","-","61.14","11.46","15.49","42.53","5.57","6.39","46.59","0","0","-","0.00","100.00","20.6","22.77","47.50","9.07","15.07","37.59","0","0","-","0.00","100.00","0.00","92.44","0.924","15821"
"2017-10-16 - Lightning 3, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","39.666666666667","33.51","27.39","55.02","25.56","21.61","54.18","15.5","14.94","50.91","0.92","1.06","46.65","1.6","1.05","60.34","21.75","12.01","64.42","9.77","4.43","68.81","7.1","3.3","68.27","0.92","1.06","46.44","12.93","67.92","11.8","7.66","60.63","1.9","5.27","26.49","0","0","-","0.00","100.00","9.26","14.2","39.47","3.68","5.24","41.25","0","0","-","0.00","100.00","5.96","92.93","0.989","19515"
"2017-10-17 - Avalanche 1, Predators 4","Nashville Predators","Limited ReportFull Report","41.966666666667","39.72","28.96","57.83","30.99","20.31","60.41","16.92","12.74","57.04","1.91","0","100.00","1.36","0.92","59.52","13.85","18.07","43.39","6.87","2.03","77.17","4.85","1.05","82.16","1.88","0","100.00","38.79","100.00","6.95","15.69","30.70","1.9","9.03","17.37","0","0","-","0.00","100.00","24.54","9.53","72.03","10.29","2.7","79.22","0","0","-","0.00","100.00","11.29","100.00","1.113","17113"
"2017-10-17 - Blue Jackets 5, Jets 2","Winnipeg Jets","Limited ReportFull Report","53.9","40.5","64.62","38.53","27.03","45.96","37.03","20.91","38.14","35.41","0.95","5.34","15.12","1.19","3.36","26.08","15.11","27.43","35.52","7.07","16.73","29.69","5.38","15.49","25.79","0.93","2.14","30.27","17.26","86.18","7.9","10.91","42.02","5.53","5.3","51.09","0","2.01","0.00","0.00","62.03","18.74","26.56","41.36","9.05","16.55","35.35","0","1.12","0.00","0.00","93.25","4.55","86.00","0.905","15321"
"2017-10-17 - Canadiens 2, Sharks 5","San Jose Sharks","Limited ReportFull Report","40.383333333333","42.11","38.36","52.33","29.4","23.3","55.78","18.34","18.63","49.61","1.89","1.01","65.11","1.77","1.28","58.11","22.75","17.1","57.09","7.69","4.05","65.54","4.95","3.02","62.12","1.88","1.01","65.08","38.03","66.55","15.31","12.79","54.49","7.02","8.01","46.69","0","0","-","0.00","100.00","12.62","20.77","37.80","5.22","6.71","43.76","0","0","-","0.00","100.00","10.29","94.57","1.049","17377"
"2017-10-17 - Canucks 3, Senators 0","Ottawa Senators","Limited ReportFull Report","50.133333333333","38.73","47.96","44.68","30.16","32.08","48.46","21.29","24.19","46.82","0","2.13","0.00","1.44","1.63","46.92","14.64","25.56","36.42","6.31","6.71","48.45","3.65","4.45","45.02","0","1.08","0.00","0.00","75.70","8.24","19.19","30.03","7.6","6.53","53.77","0","0.97","0.00","0.00","85.12","19.7","15.47","56.01","8.11","12.14","40.04","0","0","-","0.00","100.00","0.00","91.21","0.912","13430"
"2017-10-17 - Coyotes 1, Stars 3","Dallas Stars","Limited ReportFull Report","52.7","55.32","40.19","57.92","44.24","29.12","60.31","32.97","21.32","60.72","1.93","1.01","65.57","2.84","2.15","56.88","29.99","19.98","60.01","13.73","9.03","60.33","11.87","7.93","59.95","0.94","0","100.00","7.93","100.00","16.43","10.81","60.32","9","6.04","59.85","0.94","1.02","47.93","10.46","83.06","22.31","16.07","58.12","11.9","7.39","61.70","0","0","-","0.00","100.00","5.86","95.24","1.011","16007"
"2017-10-17 - Hurricanes 5, Oilers 3","Edmonton Oilers","Limited ReportFull Report","38.6","39.55","32.22","55.10","32.72","19.26","62.95","25.19","15.81","61.44","0.95","2.13","30.84","1.68","0.84","66.65","19.84","11.19","63.94","6.92","4.54","60.37","5.17","3.43","60.14","0","1.08","0.00","0.00","68.45","12.62","6.8","65.00","6.3","2.13","74.77","1.03","1.05","49.42","16.32","50.52","16.89","17.41","49.24","10.1","9.38","51.84","0","0","-","0.00","100.00","3.78","86.51","0.903","18347"
"2017-10-17 - Lightning 4, Devils 5","New Jersey Devils","Limited ReportFull Report","45.75","47.06","50.14","48.41","37.28","43.01","46.43","24.75","24.62","50.12","1.89","3.08","38.00","2.04","2.15","48.70","23.53","23.1","50.47","9.21","9.44","49.39","6.51","8.36","43.76","0.94","2.07","31.28","14.47","75.26","14.24","13.74","50.89","8.54","5.25","61.93","0","0","-","0.00","100.00","20.45","27.17","42.94","9.69","10.96","46.93","0.95","0.94","50.21","9.76","91.44","7.63","87.49","0.951","13176"
"2017-10-17 - Maple Leafs 2, Capitals 0","Washington Capitals","Limited ReportFull Report","49.316666666667","42.32","52.01","44.86","29.27","44.71","39.56","23.72","26.99","46.78","0","1.06","0.00","1.19","2.77","30.12","15.72","28.53","35.53","3.64","15.02","19.49","1.83","8.49","17.75","0","1.06","0.00","0.00","87.53","12.05","13.61","46.95","4.73","4.16","53.21","0","0","-","0.00","100.00","21.94","22.7","49.16","16.33","13.35","55.01","0","0","-","0.00","100.00","0.00","96.09","0.961","18506"
"2017-10-17 - Panthers 1, Flyers 5","Philadelphia Flyers","Limited ReportFull Report","40.666666666667","37.96","47.89","44.22","29.38","34.04","46.33","20.04","25.4","44.10","2.93","0","100.00","1.27","1.72","42.47","13.28","24.97","34.72","5.07","8.2","38.21","4.09","5.04","44.81","1.92","0","100.00","46.89","100.00","8.28","16.47","33.47","2.06","8.87","18.82","0.94","0","100.00","45.77","100.00","20.29","14.75","57.91","12.11","9.38","56.36","0","0","-","0.00","100.00","14.61","100.00","1.146","19145"
